cmc_id,symbol,name,asset_class,chainid,address,reachable,getlogs_free,contract,ch1,ch1_event,ch1_logs,ch1_firstblock,ch2,ch3,ch3_event,ch3_logs,ch3_firstblock,n_platforms
1552,MLN,Enzyme,token,1,0xec67005c4e498ec7f55e092bd1d35cbc47c91892,yes,yes,Melon,-,,,,Transfer-log,-,,,,2
11171,MNGO,Mango,token,,,no,,,-,,,,,-,,,,1
2429,MOBI,Mobius,token,,,no,,,-,,,,,-,,,,1
1722,MORE,More Coin,token,1,0x305DE070488C8469dFAC957226c9c900c4BFbA22,yes,yes,Token,-,,,,Transfer-log,-,,,,1
34104,MORPHO,Morpho,token,1,0x58D97B57BB95320F9a05dC918Aef65434969c2B2,yes,yes,ERC1967Proxy->impl:MorphoTokenEthereum,-,,,,Transfer-log,-,,,,3
9417,MPL,Maple,token,1,0x33349b282065b0284d756f0577fb39c158f935e6,yes,yes,MapleToken,-,,,,Transfer-log,-,,,,1
21870,MPLX,Metaplex,token,56,0x75a5863A19aF60ec0098d62ED8C34cc594fB470f,yes,no(PAID),BridgeToken->impl:TokenImplementation,-,,,,Transfer-log(PAID),-,,,,2
1847,MSP,Mothership,token,1,0x68aa3f232da9bdc2343465545794ef3eea5209bd,yes,yes,MSP,-,,,,Transfer-log,-,,,,1
2982,MVL,MVL,token,1,0xa849eaae994fb86afa73382e9bd88c2b6b18dc71,yes,yes,MVLToken,admin/vesting-lock(not conviction),,,,Transfer-log,-,,,,3
36410,MYX,MYX Finance,token,56,0xD82544bf0dfe8385eF8FA34D67e6e4940CC63e16,yes,no(PAID),MYX,-,,,,Transfer-log(PAID),-,,,,1
2538,NEC,Nectar,token,1,0xcc80c051057b774cd75067dc48f8987c4eb97a5e,yes,yes,NEC,-,,,,Transfer-log,-,,,,1
5841,NEST,NEST Protocol,token,1,0xcd6926193308d3B371FdD6A6219067E550000000,yes,yes,NestToken,-,,,,Transfer-log,-,,,,2
1080,NEU,NeuCoin,token,,,no,,,-,,,,,-,,,,0
2318,NEU,Neumark,token,1,0xa823e6722006afe99e91c30ff5295052fe6b8e32,yes,yes,Neumark,-,,,,Transfer-log,-,,,,1
8191,NFTX,NFTX,token,1,0x87d73E916D7057945c9BcD8cdd94e42A6F47f776,yes,yes,MiniMeToken,-,,,,Transfer-log,-,,,,1
1732,NMR,Numeraire,token,1,0x1776e1F26f98b1A5dF9cD347953a26dd3Cb46671,yes,yes,NumeraireBackend->impl:UpgradeDelegate,GENUINE,"Staked(address,bytes32,uint256,uint256,uint256,uint256)",100,3905941,Transfer-log,delegation-only,"DelegateChanged(address,address)",4,3902419,1
26680,NTRN,Neutron,token,,,no,,,-,,,,,-,,,,1
5906,NVT,NerveNetwork,token,1,0x7b6f71c8b123b38aa8099e0098bec7fbc35b8a13,yes,yes,ERC20Minter,-,,,,Transfer-log,-,,,,5
5830,NXM,NXM,token,1,0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b,yes,yes,NXMToken,-,,,,Transfer-log,-,,,,2
36044,NXPC,NEXPACE,token,56,0xf2b51cc1850fed939658317a22d73d3482767591,yes,no(PAID),FactoryBurnMintERC20,-,,,,Transfer-log(PAID),-,,,,2
17591,NYM,NYM,token,1,0x525A8F6F3Ba4752868cde25164382BfbaE3990e1,yes,yes,CosmosERC20,-,,,,Transfer-log,-,,,,3
314,OC,OrangeCoin,token,,,no,,,-,,,,,-,,,,0
3911,OCEAN,Ocean Protocol,token,1,0x967da4048cd07ab37855c090aaf366e4ce1b9f48,yes,yes,OceanToken,-,,,,Transfer-log,-,,,,2
5117,OGN,Origin Protocol,token,1,0x8207c1ffc5b6804f6024322ccf34f29c3541ae26,yes,yes,OriginToken,-,,,,Transfer-log,-,,,,2
9067,OHM,Olympus v2,token,1,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,yes,yes,OlympusERC20Token,-,,,,Transfer-log,-,,,,3
6536,OM,MANTRA,token,56,0xf78d2e7936f5fe18308a3b2951a93b6c4a41f5e2,yes,no(PAID),BEP20UpgradeableProxy->impl:BEP20TokenImplementation,-,,,,Transfer-log(PAID),-,,,,3
1808,OMG,OMG Network,token,1,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,yes,yes,OMGToken,-,,,,Transfer-log,-,,,,1
6432,OMI,ECOMI,token,,,no,,,-,,,,,-,,,,0
21159,ONDO,Ondo,token,1,0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3,yes,yes,Ondo,-,,,,Transfer-log,ERC20Votes-ACTIVE,"DelegateVotesChanged(address,uint256,uint256)",100,16407942,1
2324,ONE,BigONE Token,token,1,0x946551dd05c5abd7cc808927480225ce36d8c475,yes,yes,Token,-,,,,Transfer-log,-,,,,3
7230,OPIUM,Opium,token,1,0x888888888889c00c67689029d7856aac1065ec11,yes,yes,OpiumToken,-,,,,Transfer-log,-,,,,1
3835,ORBS,Orbs,token,1,0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa,yes,yes,OrbsToken,-,,,,Transfer-log,-,,,,8
11165,ORCA,Orca,token,,,no,,,-,,,,,-,,,,1
5631,ORN,Orion,token,1,0x0258F474786DdFd37ABCE6df6BBb1Dd5dfC4434a,yes,yes,OrionToken,-,,,,Transfer-log,-,,,,2
12220,OSMO,Osmosis,token,,,no,,,-,,,,,-,,,,1
2296,OST,OST,token,1,0x2c4e8f2d746113d0696ce89b35f0d8bf88e0aeca,yes,yes,SimpleToken,-,,,,Transfer-log,-,,,,1
1758,PAY,TenX,token,1,0xb97048628db6b661d4c2aa833e95dbe1a905b280,yes,yes,PayToken,-,,,,Transfer-log,-,,,,1
5354,PEAK,PEAKDEFI,token,1,0x630d98424efe0ea27fb1b3ab7741907dffeaad78,yes,yes,TokenProxy->impl:PEAKDEFI_V2,-,,,,Transfer-log,ERC20Votes-ACTIVE,"DelegateVotesChanged(address,uint256,uint256)",94,13957640,2
9481,PENDLE,Pendle,token,1,0x808507121b80c02388fad14726482e061b8da827,yes,yes,PENDLE,-,,,,Transfer-log,ERC20Votes-negligible,"DelegateVotesChanged(address,uint256,uint256)",,,3
14806,PEOPLE,ConstitutionDAO,token,1,0x7a58c0be72be218b41c608b7fe7c5bb630736c71,yes,yes,Tickets,-,,,,Transfer-log,-,,,,2
6950,PERP,Perpetual Protocol,token,1,0xbc396689893d065f41bc2c6ecbee5e0085233447,yes,yes,PerpToken,-,,,,Transfer-log,-,,,,2
2112,PHB,Phoenix Global,token,,,no,,,-,,,,,-,,,,1
29335,PIXEL,Pixels,token,1,0x3429d03c6F7521AeC737a0BBF2E5ddcef2C3Ae31,yes,yes,PIXEL,-,,,,Transfer-log,-,,,,2
1834,PLR,Pillar,token,1,0xe3818504c1b32bf1557b16c238b2e01fd3149c17,yes,yes,PillarToken,-,,,,Transfer-log,-,,,,1
1091,PLS,PLAY,token,,,no,,,-,,,,,-,,,,0
5794,PNT,pNetwork,token,1,0x89ab32156e46f46d02ade3fecbe5fc4243b9aaed,yes,yes,PNT,-,,,,Transfer-log,-,,,,2
7208,POLS,Polkastarter,token,1,0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa,yes,yes,PolkastarterToken,-,,,,Transfer-log,-,,,,2
2496,POLY,Polymath,token,1,0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec,yes,yes,PolyToken,-,,,,Transfer-log,-,,,,1
29150,PONKE,Ponke,token,8453,0x4a0c64af541439898448659aedcec8e8e819fc53,yes,no(PAID),PeerToken,-,,,,Transfer-log(PAID),ERC20Votes-ABIonly[PAID-chain],"DelegateVotesChanged(address,uint256,uint256)",,,2
29555,PORTAL,Portal,token,1,0x1bbe973bef3a977fc51cbed703e8ffdefe001fed,yes,yes,PortalToken,-,,,,Transfer-log,-,,,,3
39042,POWER,Power Protocol,token,1,0x9dC44ae5BE187ECA9e2A67e33f27A4c91cEA1223,yes,yes,PowerToken,-,,,,Transfer-log,-,,,,3
23711,PRIME,Echelon Prime,token,1,0xb23d80f5FefcDDaa212212F028021B41DEd428CF,yes,yes,PrimeToken,-,,,,Transfer-log,-,,,,2
2202,PRL,Oyster,token,1,0x1844b21593262668b7248d0f57a220caaba46ab9,yes,yes,OysterPearl,-,,,,Transfer-log,-,,,,1
5410,PRQ,PARSIQ,token,1,0x362bc847A3a9637d3af6624EeC853618a43ed7D2,yes,yes,ParsiqToken,-,,,,Transfer-log,-,,,,2
36507,PUMP,Pump.fun,token,,,no,,,-,,,,,-,,,,1
32272,PUMPBTC,pumpBTC (Rehypothecated BTC),token,1,0xf469fbd2abcd6b9de8e169d128226c0fc90a012e,yes,yes,PumpToken,-,,,,Transfer-log,-,,,,2
9308,PYR,Vulcan Forged (PYR),token,1,0x430ef9263e76dae63c84292c3409d61c598e9682,yes,yes,PYRToken,-,,,,Transfer-log,-,,,,2
28177,PYTH,Pyth Network,token,,,no,,,-,,,,,-,,,,1
2242,QBT,Qbao,token,,,no,,,-,,,,,-,,,,0
3155,QNT,Quant,token,1,0x4a220e6096b25eadb88358cb44068a3248254675,yes,yes,StandardToken,-,,,,Transfer-log,-,,,,1
1684,QTUM,Qtum,token,,,no,,,-,,,,,-,,,,0
6843,RAD,Radworks,token,1,0x31c8eacbffdd875c74b94b077895bd78cf1e64a3,yes,yes,RadicleToken,-,,,,Transfer-log,ERC20Votes-ACTIVE,"DelegateVotesChanged(address,uint256,uint256)",100,11882441,1
38967,RAVE,RaveDAO,token,1,0x17205fab260a7a6383a81452cE6315A39370Db97,yes,yes,RaveToken,-,,,,Transfer-log,-,,,,3
8526,RAY,Raydium,token,56,0x13b6A55662f6591f8B8408Af1C73B017E32eEdB8,yes,no(PAID),BridgeToken->impl:TokenImplementation,-,,,,Transfer-log(PAID),-,,,,2
12387,RBN,Ribbon Finance,token,1,0x6123b0049f904d730db3c36a31167d9d4121fa6b,yes,yes,RibbonToken,-,,,,Transfer-log,-,,,,1
703,RBT,Rimbit,token,,,no,,,-,,,,,-,,,,0
2096,RCN,Ripio Credit Network,token,1,0xf970b8e36e23f7fc3fd752eea86f8be8d83375a6,yes,yes,RCNToken,-,,,,Transfer-log,-,,,,1
6951,REEF,Reef,token,,,no,,,-,,,,,-,,,,1
2539,REN,Ren,token,1,0x408e41876cccdc0f92210600ef50372656052a38,yes,yes,RepublicToken,-,,,,Transfer-log,-,,,,5
5690,RENDER,Render,token,1,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,yes,yes,AdminUpgradeabilityProxy->impl:RenderToken,-,,,,Transfer-log,-,,,,2
1104,REP,Augur,token,1,0x1985365e9f78359a9B6AD760e32412f4a445E862,yes,yes,Delegator->impl:ReputationToken,-,,,,Transfer-log,-,,,,1
2071,REQ,Request,token,1,0x8f8221afbb33998d8584a2b05749ba73c37a938a,yes,yes,RequestToken,-,,,,Transfer-log,-,,,,2
7654,RFOX,RFOX,token,1,0xa1d6df714f91debf4e0802a542e13067f31b8262,yes,yes,Token,-,,,,Transfer-log,-,,,,2
7486,RGT,Rari Governance Token,token,1,0xd291e7a03283640fdc51b121ac401383a46cc623,yes,yes,AdminUpgradeabilityProxy->impl:RariGovernanceToken,-,,,,Transfer-log,ERC20Votes-ACTIVE,"DelegateVotesChanged(address,uint256,uint256)",100,12910353,2
5798,RING,Darwinia Network,token,1,0x9469d013805bffb7d3debe5e7839237e535ec483,yes,yes,RING,-,,,,Transfer-log,-,,,,1
38417,RIVER,River,token,1,0xdA7AD9dea9397cffdDAE2F8a052B82f1484252B3,yes,yes,River,-,,,,Transfer-log,-,,,,3
1637,RLC,iExec RLC,token,1,0x607f4c5bb672230e8672085532f7e901544a7375,yes,yes,RLC,-,,,,Transfer-log,-,,,,2
8075,RLY,Rally,token,1,0xf1f955016EcbCd7321c7266BccFB96c68ea5E49b,yes,yes,RallyToken,-,,,,Transfer-log,-,,,,3
3325,ROX,Robotina,token,1,0x574f84108a98c575794f75483d801d1d5dc861a5,yes,yes,RoxToken,-,,,,Transfer-log,-,,,,1
4157,RUNE,THORChain,token,,,no,,,-,,,,,-,,,,1
36671,SAHARA,Sahara AI,token,1,0xFDFfB411C4A70AA7C95D5C981a6Fb4Da867e1111,yes,yes,SaharaToken,-,,,,Transfer-log,-,,,,2
2308,SAI,Single Collateral DAI ,token,1,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,yes,yes,DSToken,-,,,,Transfer-log,-,,,,1
29082,SAROS,Saros,token,,,no,,,-,,,,,-,,,,2
7617,SFI,saffron.finance,token,1,0xb753428af26e81097e7fd17f40c88aaa3e04902c,yes,yes,SFI,-,,,,Transfer-log,-,,,,1
8972,SFUND,Seedify.fund,token,56,0x477bc8d23c634c154061869478bce96be6045d12,yes,no(PAID),InitializableERC20,-,,,,Transfer-log(PAID),-,,,,1
5994,SHIB,Shiba Inu,token,1,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,yes,yes,TokenMintERC20Token,-,,,,Transfer-log,-,,,,3
1619,SKY,Skycoin,token,,,no,,,-,,,,,-,,,,0
33038,SKY,Sky,token,1,0x56072C95FAA701256059aa122697B133aDEd9279,yes,yes,Sky,-,,,,Transfer-log,-,,,,1
5824,SLP,Smooth Love Potion,token,1,0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25,yes,yes,SmoothLovePotion,-,,,,Transfer-log,-,,,,4
2277,SMT,SmartMesh,token,1,0x55f93985431fc9304077687a35a1ba103dc1e081,yes,yes,SMT,-,,,,Transfer-log,-,,,,1
25264,SNEK,Snek,token,,,no,,,-,,,,,-,,,,1
2586,SNX,Synthetix,token,1,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,yes,yes,ProxyERC20,-,,,,Transfer-log,-,,,,9
16116,SOL,Wrapped Solana,token,1,0xD31a59c85aE9D8edEFeC411D448f90841571b89c,yes,yes,BridgeToken->impl:TokenImplementation,-,,,,Transfer-log,-,,,,10
5279,SOLO,Sologenic,token,56,0xc2c28b58db223da89b567a0a98197fc17c115148,yes,no(PAID),BEP20Token,-,,,,Transfer-log(PAID),-,,,,2
35818,SOSO,SoSoValue,token,1,0x76A0e27618462bDAC7a29104bdcfFf4E6BFCea2D,yes,yes,ERC1967Proxy->impl:SoSoValueToken,-,,,,Transfer-log,-,,,,2
2410,SPC,SpaceChain,token,1,0x86ed939b500e121c0c5f493f399084db596dad20,yes,yes,SpaceChain,-,,,,Transfer-log,-,,,,1
11289,SPELL,Spell Token,token,1,0x090185f2135308bad17527004364ebcc2d37e5f6,yes,yes,Spell,-,,,,Transfer-log,-,,,,5
8161,SPI,Shopping,token,1,0x9b02dd390a603add5c07f9fd9175b7dabe8d63b7,yes,yes,ShoppingIO,-,,,,Transfer-log,-,,,,2
5601,STAKE,STAKE,token,1,0x0Ae055097C6d159879521C384F1D2123D1f195e6,yes,yes,ERC677MultiBridgeToken,-,,,,Transfer-log,-,,,,2
8911,STRK,Strike,token,1,0x74232704659ef37c08995e386a2e26cc27a8d7b1,yes,yes,STRK,-,,,,Transfer-log,ERC20Votes-ACTIVE,"DelegateVotesChanged(address,uint256,uint256)",100,12602622,1
6511,STRONG,Strong,token,1,0x990f341946a3fdb507ae7e52d17851b87168017c,yes,yes,Strong,-,,,,Transfer-log,-,,,,1
24875,STRX,Staked TRX,token,,,no,,,-,,,,,-,,,,1
1984,SUB,Substratum,token,1,0x8D75959f1E61EC2571aa72798237101F084DE63a,yes,yes,Substratum,-,,,,Transfer-log,-,,,,1
6990,SUN,SUN,token,,,no,,,-,,,,,-,,,,0
10529,SUN,Sun [New],token,,,no,,,-,,,,,-,,,,1
8290,SUPER,SuperVerse,token,1,0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,yes,yes,Token,-,,,,Transfer-log,ERC20Votes-negligible,"DelegateVotesChanged(address,uint256,uint256)",,,5
5113,SURE,inSure DeFi,token,1,0xcb86c6a22cb56b6cf40cafedb06ba0df188a416e,yes,yes,TokenERC20,-,,,,Transfer-log,-,,,,4
6758,SUSHI,SushiSwap,token,1,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,yes,yes,SushiToken,-,,,,Transfer-log,ERC20Votes-ACTIVE,"DelegateVotesChanged(address,uint256,uint256)",100,12164675,11
5829,SWAP,TrustSwap,token,1,0xcc4304a31d09258b0029ea7fe63d032f52e44efe,yes,yes,AdminUpgradeabilityProxy->impl:SwapToken,-,,,,Transfer-log,-,,,,4
2341,SWFTC,SwftCoin,token,1,0x0bb217E40F8a5Cb79Adf04E1aAb60E5abd0dfC1e,yes,yes,SwftCoin,-,,,,Transfer-log,-,,,,2
2620,SWTH,Carbon Protocol,token,1,0xb4371da53140417cbb3362055374b10d97e420bb,yes,yes,SwitcheoToken,-,,,,Transfer-log,-,,,,4
4279,SXP,Solar,token,,,no,,,-,,,,,-,,,,0
12147,SYN,Synapse,token,1,0x0f2D719407FdBeFF09D87557AbB7232601FD9F29,yes,yes,SynapseERC20,-,,,,Transfer-log,-,,,,11
329,SYNC,Sync,token,,,no,,,-,,,,,-,,,,0
33824,SYRUP,Maple Finance,token,1,0x643C4E15d7d62Ad0aBeC4a9BD4b001aA3Ef52d66,yes,yes,MapleTokenProxy->impl:MapleToken,-,,,,Transfer-log,-,,,,2
33312,SolvBTC,SolvBTC,token,1,0x7a56e1c57c7475ccf742a1832b028f0456652f97,yes,yes,BeaconProxy->impl:SolvBTCV3,-,,,,Transfer-log,-,,,,6
17751,T,Threshold,token,1,0xCdF7028ceAB81fA0C6971208e83fa7872994beE5,yes,yes,T,-,,,,Transfer-log,ERC20Votes-ACTIVE,"DelegateVotesChanged(address,uint256,uint256)",100,14448229,1
22974,TAO,Bittensor,token,,,no,,,-,,,,,-,,,,2
26133,TBTC,tBTC,token,1,0x18084fba666a33d37592fa2633fd49a74dd93a88,yes,yes,TBTC,-,,,,Transfer-log,-,,,,7
23082,TEM,TemDAO,token,1,0xaE0585a259A3BCAB258D6EE02FB583f7B33C2a12,yes,yes,TempleCoin,-,,,,Transfer-log,-,,,,1
2576,TEN,Tokenomy,token,1,0xdd16ec0f66e54d453e6756713e533355989040e4,yes,yes,TenToken,-,,,,Transfer-log,-,,,,2
3822,TFUEL,Theta Fuel,token,,,no,,,-,,,,,-,,,,0
3916,THX,ThoreNext,token,1,0xf08c68bd5f4194d994fd70726746bf529ee5a617,yes,yes,HumanStandardToken,-,,,,Transfer-log,-,,,,1
1556,TIME,Chrono.tech,token,1,0x485d17A6f1B8780392d53D64751824253011A260,yes,yes,TimeToken,-,,,,Transfer-log,-,,,,3
1660,TKN,Monolith,token,1,0xaaaf91d9b90df800df4f55c205fd6989c977e73a,yes,yes,Token,-,,,,Transfer-log,-,,,,1
9119,TLM,Alien Worlds,token,1,0x888888848B652B3E3a0f34c96E00EEC0F3a23F72,yes,yes,TeleportToken,-,,,,Transfer-log,-,,,,2
5007,TROY,TROY,token,1,0x4574562e9310a94f9ca962bd23168d8a06875b1a,yes,yes,TROY,-,,,,Transfer-log,-,,,,3
7725,TRU,TrueFi,token,1,0x4c19596f5aaff459fa38b0f7ed92f11ae6543784,yes,yes,TimeOwnedUpgradeabilityProxy->impl:TrueFi,-,,,,Transfer-log,-,,,,1
3930,TT,ThunderCore,token,1,0x1E053D89E08c24aA2CE5C5B4206744Dc2D7BD8F5,yes,yes,TokenProxy->impl:ERC677InitializableBridgeToken,-,,,,Transfer-log,-,,,,3
5617,UMA,UMA,token,1,0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828,yes,yes,VotingToken,-,,,,Transfer-log,-,,,,2
7672,UNFI,Unifi Protocol DAO,token,1,0x441761326490cacf7af299725b6292597ee822c2,yes,yes,UNFI,-,,,,Transfer-log,-,,,,2
4113,UNI,UNI COIN,token,1,0xe6877ea9c28fbdec631ffbc087956d0023a76bf2,yes,yes,UniCoinToken,-,,,,Transfer-log,-,,,,1
7083,UNI,Uniswap,token,1,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,yes,yes,Uni,-,,,,Transfer-log,ERC20Votes-ACTIVE,"DelegateVotesChanged(address,uint256,uint256)",100,10876484,13
36175,UNIBTC,Universal BTC,token,1,0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568,yes,yes,TransparentUpgradeableProxy->impl:uniBTC,-,,,,Transfer-log,-,,,,20
2273,UQC,Uquid Coin,token,1,0x8806926ab68eb5a7b909dcaf6fdbe5d93271d6e2,yes,yes,UquidCoin,-,,,,Transfer-log,-,,,,1
3792,USDE,USDe,token,,,no,,,-,,,,,-,,,,0
35437,USDF,Aster USDF,token,56,0x5A110fC00474038f6c02E89C707D638602EA44B5,yes,no(PAID),USDF,-,,,,Transfer-log(PAID),-,,,,1
2320,UTK,xMoney,token,1,0xdc9Ac3C20D1ed0B540dF9b1feDC10039Df13F99c,yes,yes,UtrustToken,-,,,,Transfer-log,-,,,,2
2223,VEE,BLOCKv,token,1,0x340d2bde5eb28c1eed91b2f790723e3b160613b7,yes,yes,BlockvToken,-,,,,Transfer-log,-,,,,3
7127,VELO,Velo,token,56,0xf486ad071f3bee968384d2e39e2d8af0fcf6fd46,yes,no(PAID),Token,-,,,,Transfer-log(PAID),-,,,,2
1904,VEN,Vechain [Token],token,,,no,,,-,,,,,-,,,,0
22059,VENOM,Venom,token,,,no,,,-,,,,,-,,,,0
2937,VITE,VITE,token,1,0xadd5e881984783dd432f80381fb52f45b53f3e70,yes,yes,ViteToken,-,,,,Transfer-log,-,,,,3
19650,VOLT,Volt Inu,token,1,0x7f792db54b0e580cdc755178443f0430cf799aca,yes,yes,VoltInu,-,,,,Transfer-log,-,,,,3
14519,VVS,VVS Finance,token,1,0x839e71613f9aA06E5701CF6de63E303616B0DDE3,yes,yes,CosmosERC20,-,,,,Transfer-log,-,,,,2
35509,VVV,Venice Token,token,8453,0xacfE6019Ed1A7Dc6f7B508C02d1b04ec88cC21bf,yes,no(PAID),Venice,-,,,,Transfer-log(PAID),-,,,,1
29587,W,Wormhole,token,1,0xB0fFa8000886e57F86dd5264b9582b2Ad87b2b91,yes,yes,ERC1967Proxy->impl:WToken,-,,,,Transfer-log,ERC20Votes-ACTIVE,"DelegateVotesChanged(address,uint256,uint256)",100,19675253,5
36119,WAL,Walrus,token,,,no,,,-,,,,,-,,,,1
1166,WARP,WARP,token,1,0x83e6f1E41cdd28eAcEB20Cb649155049Fac3D5Aa,yes,yes,PolkastarterToken,-,,,,Transfer-log,-,,,,0
9462,WAVAX,Wrapped AVAX,token,43114,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,yes,no(PAID),WAVAX,-,,,,Transfer-log(PAID),-,,,,7
1274,WAVES,Waves,token,1,0x7296eaA225804451a91616b29D040cAB05435f0d,yes,yes,WrappedToken,-,,,,Transfer-log,-,,,,4
28183,WFLR,Wrapped Flare,token,,,no,,,-,,,,,-,,,,1
10240,WFTM,Wrapped Fantom,token,1,0x4e15361fd6b4bb609fa63c81a2be19d873717870,yes,yes,FantomToken,-,,,,Transfer-log,-,,,,7
24399,WHBAR,Wrapped HBAR,token,,,no,,,-,,,,,-,,,,1
34143,WHITE,WhiteRock,token,1,0x9cdf242Ef7975D8c68D5C1F5B6905801699b1940,yes,yes,ERC1967Proxy->impl:White,-,,,,Transfer-log,-,,,,2
35881,WHYPE,Wrapped HYPE,token,,,no,,,-,,,,,-,,,,1
9674,WILD,Wilder World,token,1,0x2a3bff78b79a009976eea096a51a948a3dc00e34,yes,yes,AdminUpgradeabilityProxy->impl:ZeroDAOTokenV2,-,,,,Transfer-log,-,,,,4
4206,WIN,WINkLink,token,56,0xaef0d72a118ce24fee3cd1d43d383897d05b4e99,yes,no(PAID),BEP20UpgradeableProxy->impl:BEP20TokenImplementation,-,,,,Transfer-log(PAID),-,,,,2
1500,WINGS,Wings,token,1,0x667088b212ce3d06a1b553a7221E1fD19000d9aF,yes,yes,Token,-,,,,Transfer-log,-,,,,1
13502,WLD,Worldcoin,token,1,0x163f8c2467924be0ae7b5347228cabf260318753,yes,yes,WLD,admin/vesting-lock(not conviction),,,,Transfer-log,-,,,,3
33251,WLFI,World Liberty Financial,token,1,0xdA5e1988097297dCdc1f90D4dFE7909e847CBeF6,yes,yes,TransparentUpgradeableProxy->impl:WorldLibertyFinancialV3,-,,,,Transfer-log,ERC20Votes-ACTIVE,"DelegateVotesChanged(address,uint256,uint256)",23,23211153,3
7501,WOO,WOO,token,1,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,yes,yes,WootradeNetwork,-,,,,Transfer-log,-,,,,6
24735,WPLS,Wrapped Pulse,token,,,no,,,-,,,,,-,,,,1
27076,WTFUEL,Wrapped TFUEL,token,,,no,,,-,,,,,-,,,,1
27077,WTHETA,Wrapped THETA,token,,,no,,,-,,,,,-,,,,1
18579,WTRX,Wrapped TRON,token,,,no,,,-,,,,,-,,,,1
4090,WXT,Wirex Token,token,1,0xa02120696c7B8fE16C09C749E4598819b2B0E915,yes,yes,WirexToken,-,,,,Transfer-log,-,,,,3
30506,WZEDX,Wrapped Zedxion,token,56,0x567556A7493FB7a22d2fd158Dd4C766a98705f96,yes,no(PAID),TokenProxy->impl:PermittableToken,-,,,,Transfer-log(PAID),-,,,,2
4566,XDB,XDB CHAIN,token,,,no,,,-,,,,,-,,,,0
873,XEM,NEM,token,,,no,,,-,,,,,-,,,,0
2662,XHV,Haven Protocol,token,,,no,,,-,,,,,-,,,,0
769,XUSD,CoinoUSD,token,,,no,,,-,,,,,-,,,,0
7288,XVS,Venus,token,1,0xd3CC9d8f3689B83c91b7B59cAB4946B063EB894A,yes,yes,XVS,-,,,,Transfer-log,-,,,,8
2765,XYO,XYO,token,1,0x55296f69f40ea6d20e478533c15a6b08b654e758,yes,yes,TokenERC20,-,,,,Transfer-log,-,,,,2
5864,YFI,Yearn,token,1,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,yes,yes,YFI,-,,,,Transfer-log,-,,,,9
5957,YFII,DFI.Money,token,1,0xa1d0E215a23d7030842FC67cE582a6aFa3CCaB83,yes,yes,YFII,-,,,,Transfer-log,-,,,,2
10688,YGG,Yield Guild Games,token,1,0x25f8087ead173b73d6e8b84329989a8eea16cf73,yes,yes,YGGToken,-,,,,Transfer-log,-,,,,8
3053,YOU,YOU COIN,token,1,0x34364BEe11607b1963d66BCA665FDE93fCA666a8,yes,yes,YOUToken,-,,,,Transfer-log,-,,,,1
2363,ZAP,Zap,token,1,0x6781a0f84c7e9e846dcb84a9a5bd49333067b104,yes,yes,ZapToken,-,,,,Transfer-log,-,,,,3
30636,ZBCN,Zebec Network,token,,,no,,,-,,,,,-,,,,1
27765,ZBU,Zeebu,token,1,0xe77f6aCD24185e149e329C1C0F479201b9Ec2f4B,yes,yes,TransparentUpgradeableProxy->impl:ZeebuToken,-,,,,Transfer-log,-,,,,3
2826,ZIP,Zipper,token,1,0xa9d2927d3a04309e008b6af6e2e282ae2952e7fd,yes,yes,HumanStandardToken,-,,,,Transfer-log,-,,,,1
24091,ZK,ZKsync,token,,,no,,,-,,,,,-,,,,1
8202,ZKB,ZKBase,token,1,0xBBBbbBBB46A1dA0F0C3F64522c275BAA4C332636,yes,yes,ZKB,-,,,,Transfer-log,-,,,,1
29779,ZKJ,Polyhedra Network,token,1,0xC71B5F631354BE6853eFe9C3Ab6b9590F8302e81,yes,yes,PolyhedraNetworkToken,-,,,,Transfer-log,-,,,,2
35931,ZORA,ZORA,token,8453,0x1111111111166b7fe7bd91427724b487980afc69,yes,no(PAID),Zora,-,,,,Transfer-log(PAID),ERC20Votes-ABIonly[PAID-chain],"DelegateVotesChanged(address,uint256,uint256)",,,1
26997,ZRO,LayerZero,token,1,0x6985884C4392D348587B19cb9eAAf157F13271cd,yes,yes,LayerZeroToken,-,,,,Transfer-log,-,,,,7
