spec,var,coef,se,t,p,n,n_assets
token_sub2024_joint_completed_pfcov_nofee,high52_std,-0.0033196357768029176,0.012402153940086138,-0.2676660677524102,0.7890244283971701,851,47
token_sub2024_joint_completed_pfcov_nofee,r_1m_std,-0.012324149481630109,0.009781615718555372,-1.2599298353391293,0.2080571058494216,851,47
token_sub2024_joint_completed_pfcov_nofee,mom_3m_std,-0.0010251209398127274,0.014575168643492942,-0.07033338446278567,0.943945650264558,851,47
token_sub2024_joint_completed_pfcov_nofee,mom_12_2_std,0.016049375550667204,0.008499188870275124,1.888342028354957,0.05933672620040631,851,47
token_sub2024_joint_completed_pfcov_nofee,ma_dist_std,-0.006261945632792741,0.021370048350335583,-0.2930244017297418,0.7695784586638668,851,47
token_sub2024_joint_completed_pfcov_nofee,vol12_std,-0.003562925533469528,0.0112952187186812,-0.3154366128012017,0.7525113215708228,851,47
token_sub2024_joint_completed_pfcov_nofee,ivol_std,-0.027672119852890382,0.012657434555462132,-2.1862344799522493,0.029083632160966433,851,47
token_sub2024_joint_completed_pfcov_nofee,amihud_std,0.00440566896314625,0.005507125977860532,0.7999942221873435,0.4239484070996753,851,47
token_sub2024_joint_completed_pfcov_nofee,skew36_std,0.0036572951007721997,0.009627927075210476,0.3798631909239142,0.7041464247989908,851,47
token_sub2024_joint_completed+prevgl,conv_std,-0.011422540650063207,0.008212477138682051,-1.3908764015014732,0.16477004715084043,651,32
token_sub2024_joint_completed+prevgl,raw_val_std,-0.029066365276666686,0.011342979061580851,-2.56249836298435,0.010631111530204018,651,32
token_sub2024_joint_completed+prevgl,supply_g12_std,0.009752944028270039,0.01197024185084147,0.8147658292789162,0.4155243379731859,651,32
token_sub2024_joint_completed+prevgl,high52_std,-0.01802856403299062,0.01600667153885249,-1.126315610914515,0.2604748528185217,651,32
token_sub2024_joint_completed+prevgl,r_1m_std,-0.013790582751769939,0.011144322612036713,-1.2374536552697304,0.21639482765378681,651,32
token_sub2024_joint_completed+prevgl,mom_3m_std,0.0018428508051454488,0.019168944374570188,0.09613731299623378,0.9234430918816812,651,32
token_sub2024_joint_completed+prevgl,mom_12_2_std,0.018340533887553318,0.006949866515584938,2.6389764244284453,0.008528111923521209,651,32
token_sub2024_joint_completed+prevgl,ma_dist_std,0.006051325052796994,0.028033473214697856,0.21586069647710668,0.8291684937907473,651,32
token_sub2024_joint_completed+prevgl,vol12_std,-0.008074964657634598,0.011755133741168025,-0.6869309048654214,0.49238732723619405,651,32
token_sub2024_joint_completed+prevgl,ivol_std,-0.01343541686118882,0.01722389221671564,-0.7800453400509476,0.43566674601180466,651,32
token_sub2024_joint_completed+prevgl,amihud_std,0.014415049269426577,0.0037173786066972145,3.8777457973897205,0.00011687672663507342,651,32
token_sub2024_joint_completed+prevgl,skew36_std,-0.0013262176365581855,0.013946244399577935,-0.09509496596792193,0.9242706259623144,651,32
token_sub2024_joint_completed+prevgl,prev_gl_ln_std,0.003641082467581949,0.007404039243162836,0.4917697418938264,0.6230590394127922,651,32
token_sub2024_joint_completed_prevglcov_nofee,conv_std,-0.012110965099099046,0.007794770965001655,-1.5537294365000593,0.1207667645121584,651,32
token_sub2024_joint_completed_prevglcov_nofee,raw_val_std,-0.02878084681601957,0.011575386925241458,-2.486383133617731,0.013170907791030695,651,32
token_sub2024_joint_completed_prevglcov_nofee,supply_g12_std,0.009882061261802215,0.012220923546196317,0.8086182050355712,0.4190495258833653,651,32
token_sub2024_joint_completed_prevglcov_nofee,high52_std,-0.01758806521054728,0.016392508450222897,-1.0729331184397302,0.2837246973560892,651,32
token_sub2024_joint_completed_prevglcov_nofee,r_1m_std,-0.01417950172976846,0.010628666809042071,-1.3340809326815668,0.182674354978958,651,32
token_sub2024_joint_completed_prevglcov_nofee,mom_3m_std,0.001747771244483029,0.0190806841477028,0.09159898203615778,0.9270466827585435,651,32
token_sub2024_joint_completed_prevglcov_nofee,mom_12_2_std,0.018159341117589087,0.007227014728814812,2.5127029346136553,0.012237404579383604,651,32
token_sub2024_joint_completed_prevglcov_nofee,ma_dist_std,0.006718589571516789,0.027837316589681287,0.24135191155627517,0.8093633524254864,651,32
token_sub2024_joint_completed_prevglcov_nofee,vol12_std,-0.0072145069226132496,0.011272656975783174,-0.6400005729006065,0.5224121351458546,651,32
token_sub2024_joint_completed_prevglcov_nofee,ivol_std,-0.015085179139173234,0.015637748148383358,-0.9646644130621039,0.3350945676478514,651,32
token_sub2024_joint_completed_prevglcov_nofee,amihud_std,0.01357761448092219,0.0033589488410066285,4.0422212792181655,5.971298417972726e-05,651,32
token_sub2024_joint_completed_prevglcov_nofee,skew36_std,-0.000957006319213081,0.01329885680275634,-0.07196154777865797,0.9426560577032719,651,32
