cmc_id,symbol,name,in_universe,asset_class,classification_basis,defillama_categories,ambiguous_flag,staking_start,transition_note,tags
21159,ONDO,Ondo,True,token,"governance/defi tags: ['real-world-assets', 'real-world-assets-protocols']",Derivatives;RWA,False,,,binance-alpha;binance-ecosystem;binance-listing;cmc-crypto-yearbook-2024-2025;coinlist-launchpad;ethereum-ecosystem;made-in-america;real-world-assets;real-world-assets-protocols;world-liberty-financial-portfolio
2324,ONE,BigONE Token,True,token,DeFiLlama governance/DeFi category: ['Dexs'],Dexs,True,,,binance-smart-chain;bnb-chain;centralized-exchange;marketplace
7230,OPIUM,Opium,True,token,"governance/defi tags: ['dao', 'defi', 'derivatives', 'governance']",Options,False,,,alameda-research-portfolio;cms-holdings-portfolio;dao;defi;derivatives;governance;insurance;kinetic-capital;polygon-ecosystem
3835,ORBS,Orbs,True,token,governance/defi tags: ['defi'],Farm,False,,,arbitrum-ecosystem;avalanche-ecosystem;bnb-chain-ecosystem;defi;dwf-labs-portfolio;enterprise-solutions;ethereum-ecosystem;fantom-ecosystem;harmony-ecosystem;polygon-ecosystem;services;solana-ecosystem
11165,ORCA,Orca,True,token,"governance/defi tags: ['amm', 'decentralized-exchange-dex-token', 'defi', 'dex']",Dexs;Launchpad;Lending,False,,,amm;binance-ecosystem;binance-listing;decentralized-exchange-dex-token;defi;dex;solana-ecosystem;three-arrows-capital-portfolio
5631,ORN,Orion,True,token,"governance/defi tags: ['dao-maker', 'defi', 'dex']",DEX Aggregator;Dexs,False,,,algorand-ecosystem;avalanche-ecosystem;dao-maker;defi;dex;exnetwork-capital-portfolio;fantom-ecosystem;injective-ecosystem
12220,OSMO,Osmosis,True,token,DeFiLlama governance/DeFi category: ['Dexs'],Dexs,True,,,binance-ecosystem;binance-listing;cosmos-ecosystem;ethereum-ecosystem;injective-ecosystem;modular-blockchain;osmosis-ecosystem;polygon-ecosystem
2296,OST,OST,True,token,DeFiLlama governance/DeFi category: ['Dexs'],Dexs,True,,,kinetic-capital;services
1758,PAY,TenX,True,token,DeFiLlama governance/DeFi category: ['Yield'],Yield,True,,,fenbushi-capital-portfolio;kenetic-capital-portfolio;kinetic-capital;medium-of-exchange
5354,PEAK,PEAKDEFI,True,token,governance/defi tags: ['defi'],Algo-Stables;Yield,False,,,binance-smart-chain;bnb-chain;defi;launchpad
9481,PENDLE,Pendle,True,token,"governance/defi tags: ['defi', 'real-world-assets', 'real-world-assets-protocols']",Yield,False,,,arbitrum-ecosystem;binance-ecosystem;binance-listing;bitcoin-ecosystem;btcfi;cmc-crypto-yearbook-2024-2025;defi;eigenlayer-ecosystem;ethereum-ecosystem;olympus-pro-ecosystem;real-world-assets;real-world-assets-protocols;restaking;spartan-group
14806,PEOPLE,ConstitutionDAO,True,token,governance/defi tags: ['dao'],,False,,,binance-ecosystem;binance-listing;dao;ethereum-ecosystem;made-in-america;memes;political-memes;solana-ecosystem
6950,PERP,Perpetual Protocol,True,token,"governance/defi tags: ['amm', 'decentralized-exchange', 'decentralized-exchange-dex-token', 'defi', 'derivatives', 'perp-dex-coins']",Derivatives,False,,,alameda-research-portfolio;amm;arbitrum-ecosystem;arbitrum-ecosytem;binance-ecosystem;binance-listing;cms-holdings-portfolio;decentralized-exchange;decentralized-exchange-dex-token;defi;derivatives;ethereum-ecosystem;multicoin-capital-portfolio;optimism-ecosystem;perp-dex-coins;scaling;solana-ecosystem;three-arrows-capital-portfolio
2112,PHB,Phoenix Global,True,token,governance/defi tags: ['defi'],,False,,,binance-smart-chain;defi;enterprise-solutions;research;services
29335,PIXEL,Pixels,True,token,governance/defi tags: ['governance'],Dexs,False,,,animoca-brands-portfolio;binance-ecosystem;binance-launchpool;binance-listing;collectibles-nfts;ethereum-ecosystem;gaming;gaming-guild;governance;play-to-earn;ronin-ecosystem;web3
1834,PLR,Pillar,True,token,"governance/defi tags: ['dao', 'defi', 'governance']",,False,,,dao;defi;distributed-computing;governance;identity;platform;wallet
1091,PLS,PLAY,True,token,DeFiLlama governance/DeFi category: ['Yield'],Chain;Yield,True,,,
5794,PNT,pNetwork,True,token,"governance/defi tags: ['dao', 'defi', 'governance']",Bridge,False,,,arbitrum-ecosytem;binance-smart-chain;bitcoin-ecosystem;bnb-chain;btc-ecosystem;collectibles-nfts;dao;defi;governance;polygon-ecosystem
7208,POLS,Polkastarter,True,token,governance/defi tags: ['defi'],Launchpad,False,,,binance-smart-chain;bnb-chain;bnb-chain-ecosystem;defi;dot-ecosystem;ethereum-ecosystem;exnetwork-capital-portfolio;launchpad;polkadot;polkadot-ecosystem
2496,POLY,Polymath,True,token,governance/defi tags: ['real-world-assets'],,False,,,crowdfunding;ethereum-ecosystem;marketplace;real-world-assets
29150,PONKE,Ponke,True,token,governance/defi tags: ['defi'],,False,,,animal-memes;base-ecosystem;binance-ecosystem;binance-listing;defi;ip-memes;made-in-america;memes;solana-ecosystem
29555,PORTAL,Portal,True,token,governance/defi tags: ['defi'],,False,,,base-ecosystem;binance-ecosystem;binance-launchpool;binance-listing;cross-chain;defi;dwf-labs-portfolio;ethereum-ecosystem;gaming;solana-ecosystem
39042,POWER,Power Protocol,True,token,"DeFiLlama governance/DeFi category: ['Dexs', 'Reserve Currency', 'Yield']",Dexs;Reserve Currency;Stablecoin Issuer;Yield,True,,,binance-alpha;binance-alpha-airdrops;binance-ecosystem;binance-listing;bnb-chain-ecosystem;ethereum-ecosystem;gaming;ronin-ecosystem
23711,PRIME,Echelon Prime,True,token,DeFiLlama governance/DeFi category: ['Leveraged Farming'],Gaming;Leveraged Farming,True,,,ai-big-data;base-ecosystem;cmc-crypto-yearbook-2024-2025;collectibles-nfts;ethereum-ecosystem;gaming;generative-ai;paradigm-portfolio;trading-card-game
2202,PRL,Oyster,True,token,"DeFiLlama governance/DeFi category: ['CDP', 'Yield Aggregator']",CDP;Gaming;Yield Aggregator,True,,,
5410,PRQ,PARSIQ,True,token,governance/defi tags: ['defi'],,False,,,ai-big-data;algorand-ecosystem;analytics;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;defi;ethereum-ecosystem;polkadot-ecosystem;services;smart-contracts;solana-ecosystem;web3
36507,PUMP,Pump.fun,True,token,"DeFiLlama governance/DeFi category: ['Dexs', 'Launchpad', 'Reserve Currency']",Dexs;Launchpad;Reserve Currency;Telegram Bot,True,,,binance-alpha;binance-ecosystem;binance-listing;coinlist-launchpad;launchpad;pump-fun-ecosystem;solana-ecosystem
32272,PUMPBTC,pumpBTC (Rehypothecated BTC),True,token,governance/defi tags: ['defi'],,False,,,bnb-chain-ecosystem;defi;ethereum-ecosystem;rehypothecated-crypto;restaking
9308,PYR,Vulcan Forged (PYR),True,token,DeFiLlama governance/DeFi category: ['Dexs'],Dexs,True,,,binance-ecosystem;binance-listing;collectibles-nfts;dwf-labs-portfolio;entertainment;ethereum-ecosystem;gaming;metaverse;polygon-ecosystem
28177,PYTH,Pyth Network,True,token,governance/defi tags: ['defi'],MEV;Oracle,False,,,binance-ecosystem;binance-listing;cmc-crypto-yearbook-2024-2025;cross-chain;defi;oracles;solana-ecosystem
2242,QBT,Qbao,True,token,DeFiLlama governance/DeFi category: ['Lending'],Lending,True,,,marketplace
3155,QNT,Quant,True,token,"governance/defi tags: ['defi', 'real-world-assets', 'real-world-assets-protocols']",,False,,,binance-ecosystem;binance-listing;defi;ethereum-ecosystem;interoperability;iso-20022;platform;real-world-assets;real-world-assets-protocols
1684,QTUM,Qtum,True,token,governance/defi tags: ['defi'],,False,,,binance-ecosystem;binance-liquidity-enhancement-program;binance-listing;bitcoin-ecosystem;btc-ecosystem;defi;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;made-in-china;platform;qtum-ecosystem;smart-contracts
6843,RAD,Radworks,True,token,governance/defi tags: ['dao'],,False,,,binance-ecosystem;binance-listing;coinbase-ventures-portfolio;dao;ethereum-ecosystem;fabric-ventures-portfolio;placeholder-ventures-portfolio;privacy;web3
38967,RAVE,RaveDAO,True,token,governance/defi tags: ['dao'],,False,,,base-ecosystem;binance-alpha;binance-alpha-airdrops;binance-ecosystem;binance-listing;bnb-chain-ecosystem;dao;entertainment;ethereum-ecosystem;music
8526,RAY,Raydium,True,token,"governance/defi tags: ['amm', 'decentralized-exchange', 'decentralized-exchange-dex-token', 'defi', 'derivatives', 'dex', 'perpetuals']",Dexs;Interface;Launchpad,False,,,amm;binance-ecosystem;binance-listing;decentralized-exchange;decentralized-exchange-dex-token;defi;derivatives;dex;k300-ventures-portfolio;perpetuals;petrock-capital;petrock-capital-portfolio;solana-ecosystem
12387,RBN,Ribbon Finance,True,token,"governance/defi tags: ['derivatives', 'real-world-assets']",Options;Options Vault;Uncollateralized Lending,False,,,coinbase-ventures-portfolio;derivatives;ethereum-ecosystem;real-world-assets
703,RBT,Rimbit,True,token,DeFiLlama governance/DeFi category: ['Reserve Currency'],Reserve Currency,True,,,
2096,RCN,Ripio Credit Network,True,token,"governance/defi tags: ['defi', 'lending-borowing']",,False,,,boostvc-portfolio;defi;fenbushi-capital-portfolio;hashkey-capital-portfolio;lending-borowing;services
6951,REEF,Reef,True,token,governance/defi tags: ['defi'],,False,,,avalanche-ecosystem;binance-launchpool;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;defi;dot-ecosystem;enterprise-solutions;entertainment;ethereum-ecosystem;exnetwork-capital-portfolio;gaming;hybrid-pow-npos;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;media;metaverse;payments;polkadot;polkadot-ecosystem;polygon-ecosystem;reef-chain;reef-ecosystem;substrate;wallet;web3
2539,REN,Ren,True,token,governance/defi tags: ['defi'],Bridge,False,,,alameda-research-portfolio;avalanche-ecosystem;bitcoin-ecosystem;btc-ecosystem;defi;dot-ecosystem;ethereum-ecosystem;fantom-ecosystem;gnosis-chain-ecosystem;huobi-capital;huobi-capital-portfolio;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;marketplace;near-protocol-ecosystem;polkadot-ecosystem;solana-ecosystem;sora-ecosystem
5690,RENDER,Render,True,token,governance/defi tags: ['defi'],,False,,,ai-big-data;alameda-research-portfolio;art;binance-ecosystem;binance-listing;cmc-crypto-yearbook-2024-2025;collectibles-nfts;defi;depin;distributed-computing;ethereum-ecosystem;gaming;generative-ai;made-in-america;media;metaverse;multicoin-capital-portfolio;polygon-ecosystem;scaling;solana-ecosystem;video;vr-ar;web3
1104,REP,Augur,True,token,governance/defi tags: ['defi'],Prediction Market,False,,,1confirmation-portfolio;defi;depin;ethereum-ecosystem;ipfs;multicoin-capital-portfolio;oracles;pantera-capital-portfolio;platform;polygon-ecosystem;prediction-markets;reputation;storage
2071,REQ,Request,True,token,governance/defi tags: ['defi'],Developer Tools,False,,,binance-ecosystem;binance-listing;defi;ethereum-ecosystem;medium-of-exchange;payments;polygon-ecosystem;smart-contracts
7654,RFOX,RFOX,True,token,DeFiLlama governance/DeFi category: ['Yield'],Yield,True,,,binance-smart-chain;bnb-chain;collectibles-nfts;ethereum;ethereum-ecosystem;metaverse
7486,RGT,Rari Governance Token,True,token,"governance/defi tags: ['dao', 'defi', 'governance', 'yield-aggregator', 'yield-farming']",Yield Aggregator,False,,,alleged-sec-securities;arbitrum-ecosytem;dao;defi;governance;ledgerprime-portfolio;sec-security-token;yield-aggregator;yield-farming
5798,RING,Darwinia Network,True,token,"DeFiLlama governance/DeFi category: ['Farm', 'Yield']",Farm;Yield,True,,,dot-ecosystem;gaming;interoperability;metaverse;polkadot-ecosystem;substrate
38417,RIVER,River,True,token,"governance/defi tags: ['defi', 'yield-farming']",CeDeFi,False,,,base-ecosystem;binance-alpha;binance-buildkey-tge;binance-ecosystem;binance-listing;binance-wallet-ido;bnb-chain-ecosystem;cms-holdings-portfolio;cross-chain;defi;ethereum-ecosystem;yield-farming
1637,RLC,iExec RLC,True,token,governance/defi tags: ['defi'],,False,,,ai-agents;ai-big-data;arbitrum-ecosystem;art;binance-ecosystem;binance-listing;collectibles-nfts;communications-social-media;content-creation;defi;depin;distributed-computing;dot-ecosystem;enterprise-solutions;ethereum-ecosystem;filesharing;generative-ai;interoperability;marketing;marketplace;oracles;payments;platform;polkadot;polkadot-ecosystem;polygon-ecosystem;privacy;research;scaling;services;storage;substrate;token;web3
8075,RLY,Rally,True,token,governance/defi tags: ['yield-farming'],,False,,,a16z-portfolio;alleged-sec-securities;coinbase-ventures-portfolio;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;ledgerprime-portfolio;sec-security-token;social-money;social-token;yield-farming
3325,ROX,Robotina,True,token,DeFiLlama governance/DeFi category: ['Dexs'],Dexs,True,,,energy;iot
4157,RUNE,THORChain,True,token,"governance/defi tags: ['decentralized-exchange', 'decentralized-exchange-dex-token', 'defi', 'dex']",Dexs,False,,,binance-ecosystem;binance-listing;cosmos-ecosystem;decentralized-exchange;decentralized-exchange-dex-token;defi;dex;exnetwork-capital-portfolio;injective-ecosystem;multicoin-capital-portfolio;thorchain-ecosystem
36671,SAHARA,Sahara AI,True,token,governance/defi tags: ['governance'],,False,,,ai-big-data;binance-alpha;binance-alpha-airdrops;binance-ecosystem;binance-hodler-airdrops;binance-labs-portfolio;binance-listing;data-provenance;governance;layer-1;nomad-capital;pantera-capital-portfolio;polychain-capital-portfolio
2308,SAI,Single Collateral DAI ,True,token,"DeFiLlama governance/DeFi category: ['Derivatives', 'Yield']",Derivatives;Onchain Capital Allocator;Yield,True,,,
29082,SAROS,Saros,True,token,governance/defi tags: ['dex'],Dexs,False,,,binance-alpha;binance-alpha-airdrops;binance-ecosystem;dex;solana-ecosystem;viction-ecosystem
7617,SFI,saffron.finance,True,token,"governance/defi tags: ['defi', 'yield-aggregator', 'yield-farming']",Liquid Staking;Yield,False,,,binance-smart-chain;bnb-chain;bnb-chain-ecosystem;coinbase-ventures-portfolio;defi;ethereum-ecosystem;fantom-ecosystem;ledgerprime-portfolio;multicoin-capital-portfolio;yield-aggregator;yield-farming
8972,SFUND,Seedify.fund,True,token,DeFiLlama governance/DeFi category: ['Launchpad'],Launchpad,True,,,arbitrum-ecosystem;avalanche-ecosystem;base-ecosystem;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;dwf-labs-portfolio;ethereum-ecosystem;gaming;launchpad;play-to-earn;polygon-ecosystem
5994,SHIB,Shiba Inu,True,token,DeFiLlama governance/DeFi category: ['Dexs'],Dexs,True,,,animal-memes;base-ecosystem;binance-ecosystem;binance-listing;bnb-chain-ecosystem;doggone-doggerel;ethereum-ecosystem;etherlink-ecosystem;memes;sec-cftc-digital-commodities;sec-cftc-token-taxonomy
1619,SKY,Skycoin,True,token,"DeFiLlama governance/DeFi category: ['CDP', 'Dexs']",CDP;Dexs;RWA;Risk Curators,True,,,distributed-computing;filesharing;platform;storage
33038,SKY,Sky,True,token,"governance/defi tags: ['dao', 'defi', 'governance', 'lending-borowing', 'real-world-assets', 'real-world-assets-protocols']",CDP;Dexs;RWA;Risk Curators,False,,,1confirmation-portfolio;a16z-portfolio;arbitrum-ecosystem;binance-ecosystem;binance-listing;bitcoin-ecosystem;bnb-chain-ecosystem;dao;defi;dragonfly-capital-portfolio;electric-capital-portfolio;ethereum-ecosystem;governance;lending-borowing;near-protocol-ecosystem;pantera-capital-portfolio;paradigm-portfolio;placeholder-ventures-portfolio;polychain-capital-portfolio;real-world-assets;real-world-assets-protocols;spartan-group;standard-crypto-portfolio;store-of-value
5824,SLP,Smooth Love Potion,True,token,DeFiLlama governance/DeFi category: ['Derivatives'],Derivatives,True,,,binance-ecosystem;binance-listing;bnb-chain-ecosystem;collectibles-nfts;ethereum-ecosystem;gaming;play-to-earn;ronin-ecosystem;solana-ecosystem
2277,SMT,SmartMesh,True,token,DeFiLlama governance/DeFi category: ['Dexs'],Dexs,True,,,iot;technology
25264,SNEK,Snek,True,token,DeFiLlama governance/DeFi category: ['Dexs'],Dexs,True,,,cardano-ecosystem;memes
2586,SNX,Synthetix,True,token,"governance/defi tags: ['dao', 'decentralized-exchange', 'decentralized-exchange-dex-token', 'defi', 'defiance-capital', 'defiance-capital-portfolio', 'derivatives', 'governance', 'perp-dex-coins', 'perpetuals', 'real-world-assets', 'real-world-assets-protocols', 'yield-farming']",Derivatives;Synthetics,False,,,alameda-research-portfolio;avalanche-ecosystem;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;celsius-bankruptcy-estate;coinbase-ventures-portfolio;dao;decentralized-exchange;decentralized-exchange-dex-token;defi;defiance-capital;defiance-capital-portfolio;derivatives;dwf-labs-portfolio;ethereum-ecosystem;fantom-ecosystem;framework-ventures;framework-ventures-portfolio;governance;heco-ecosystem;near-protocol-ecosystem;optimism-ecosystem;paradigm-portfolio;parafi-capital;perp-dex-coins;perpetuals;polygon-ecosystem;real-world-assets;real-world-assets-protocols;services;solana-ecosystem;spartan-group;synthetic-protocols;synthetics;three-arrows-capital-portfolio;yield-farming
16116,SOL,Wrapped Solana,True,token,governance/defi tags: ['defi'],Canonical Bridge;Dexs,False,,,avalanche-ecosystem;bnb-chain-ecosystem;defi;ethereum-ecosystem;monad-ecosystem;near-protocol-ecosystem;neon-evm-ecosystem;osmosis-ecosystem;polygon-ecosystem;rehypothecated-crypto;solana-ecosystem;terra-ecosystem
5279,SOLO,Sologenic,True,token,DeFiLlama governance/DeFi category: ['Dexs'],Basis Trading;Dexs,True,,,bnb-chain-ecosystem;xrp-ecosystem
35818,SOSO,SoSoValue,True,token,governance/defi tags: ['defi'],Basis Trading;Bridge;Derivatives;Dexs;Indexes,False,,,ai-big-data;asset-management;base-ecosystem;dapp;defi;ethereum-ecosystem
2410,SPC,SpaceChain,True,token,"DeFiLlama governance/DeFi category: ['Dexs', 'Reserve Currency']",Dexs;Reserve Currency,True,,,ethereum-ecosystem;technology
11289,SPELL,Spell Token,True,token,"governance/defi tags: ['defi', 'defi-2']",CDP,False,,,arbitrum-ecosystem;arbitrum-ecosytem;avalanche-ecosystem;binance-ecosystem;binance-listing;defi;defi-2;dwf-labs-portfolio;ethereum-ecosystem;fantom-ecosystem;olympus-pro-ecosystem;protocol-owned-liquidity;solana-ecosystem
8161,SPI,Shopping,True,token,DeFiLlama governance/DeFi category: ['Dexs'],Dexs,True,,,binance-smart-chain;bnb-chain;e-commerce
5601,STAKE,STAKE,True,token,governance/defi tags: ['defi'],Canonical Bridge,False,,,defi;exnetwork-capital-portfolio
