cmc_id,symbol,name,slug,date_added,entry_month,tags
1998,ORMEUS,Ormeus Coin,ormeus-coin,2017-09-29T00:00:00.000Z,2018-03-31,asset-management;payments
2550,RKT,Rock,rock,2018-02-28T00:00:00.000Z,2018-03-31,
2552,IHT,IHT Real Estate Protocol,iht-real-estate-protocol,2018-03-01T00:00:00.000Z,2018-03-31,real-estate
2524,UTNP,Universa,universa,2018-02-15T00:00:00.000Z,2018-03-31,enterprise-solutions;marketplace
2410,SPC,SpaceChain,spacechain,2018-01-16T00:00:00.000Z,2018-03-31,ethereum-ecosystem;technology
2336,GTC,Game.com,game,2018-01-03T00:00:00.000Z,2018-03-31,media
2429,MOBI,Mobius,mobius,2018-01-19T00:00:00.000Z,2018-03-31,iot;payments;platform
2606,WAN,Wanchain,wanchain,2018-03-23T00:00:00.000Z,2018-04-30,binance-ecosystem;binance-listing;cross-chain;defi;enterprise-solutions;interoperability;layer-1;marketplace;privacy;privacy-blockchain;wanchain-ecosystem
2575,BTCP,Bitcoin Private,bitcoin-private,2018-03-10T00:00:00.000Z,2018-04-30,mineable;privacy
2349,XIN,Mixin,mixin,2018-01-09T00:00:00.000Z,2018-04-30,content-creation;marketplace;wallet
2638,CTXC,Cortex,cortex,2018-04-16T00:00:00.000Z,2018-04-30,ai-big-data;iot;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;layer-1;mineable;platform;smart-contracts
2585,CENNZ,CENNZnet,centrality,2018-03-13T00:00:00.000Z,2018-04-30,enterprise-solutions;marketplace
2492,ELA,Elastos,elastos,2018-01-31T00:00:00.000Z,2018-04-30,depin;distributed-computing;elastos-ecosystem;ethereum-ecosystem;filesharing;heco-ecosystem;mineable;platform;sha-256;sidechain;state-channel;state-channels;web3
2502,HT,Huobi Token,htx-token,2018-02-03T00:00:00.000Z,2018-04-30,alameda-research-portfolio;algorand-ecosystem;centralized-exchange;discount-token;ethereum-ecosystem;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;marketplace;multicoin-capital-portfolio;near-protocol-ecosystem;payments
2627,TPAY,TokenPay,tokenpay,2018-04-05T00:00:00.000Z,2018-04-30,
2540,LCC,Litecoin Cash,litecoin-cash,2018-02-21T00:00:00.000Z,2018-04-30,medium-of-exchange;mineable;payments;pow;sha-256
2641,CPX,Apex,apex,2018-04-16T00:00:00.000Z,2018-04-30,
2473,SOC,All Sports,all-sports,2018-01-27T00:00:00.000Z,2018-04-30,sports
2570,VIC,Viction,viction,2018-03-08T00:00:00.000Z,2018-04-30,alameda-research-portfolio;binance-ecosystem;binance-listing;bnb-chain-ecosystem;dwf-labs-portfolio;ethereum-ecosystem;injective-ecosystem;mineable;platform
2595,NANJ,NANJCOIN,nanjcoin,2018-03-20T00:00:00.000Z,2018-04-30,
2573,ELEC,Electrify.Asia,electrifyasia,2018-03-09T00:00:00.000Z,2018-04-30,energy
2612,RNTB,BitRent,bitrent,2018-03-25T00:00:00.000Z,2018-04-30,
2458,OCN,Odyssey,odyssey,2018-01-24T00:00:00.000Z,2018-04-30,platform;sharing-economy
2572,BAX,BABB,babb,2018-03-09T00:00:00.000Z,2018-04-30,payments;platform
2346,WICC,WaykiChain,waykichain,2018-01-09T00:00:00.000Z,2018-05-31,platform
2682,HOT,Holo,holo,2018-04-29T00:00:00.000Z,2018-05-31,binance-ecosystem;binance-listing;depin;distributed-computing;ethereum-ecosystem;filesharing;gnosis-chain-ecosystem;platform;storage
2605,BFT,BnkToTheFuture,bnktothefuture,2018-03-22T00:00:00.000Z,2018-05-31,crowdfunding;services
2457,TRUE,TrueChain,truechain,2018-01-24T00:00:00.000Z,2018-05-31,platform;smart-contracts
2694,NEXO,Nexo,nexo,2018-05-01T00:00:00.000Z,2018-05-31,alleged-sec-securities;arrington-xrp-capital;binance-ecosystem;binance-listing;bnb-chain-ecosystem;cardano-ecosystem;ethereum-ecosystem;payments;polygon-ecosystem;services
2644,EOSDAC,eosDAC,eosdac,2018-04-17T00:00:00.000Z,2018-05-31,
2541,STQ,Storiqa,storiqa,2018-03-14T00:00:00.000Z,2018-05-31,e-commerce;marketplace
2554,LYM,Lympo,lympo,2018-03-01T00:00:00.000Z,2018-05-31,collectibles-nfts;health
2711,MTC,DOC.COM,doc-com,2018-05-07T00:00:00.000Z,2018-05-31,ai-big-data;health;marketplace;payments
2685,ZEBI,Zebi Token,zebi-token,2018-04-30T00:00:00.000Z,2018-05-31,ai-big-data;enterprise-solutions;platform
2642,CVT,CyberVein,cybervein,2018-04-17T00:00:00.000Z,2018-05-31,
2539,REN,Ren,ren,2018-02-21T00:00:00.000Z,2018-05-31,alameda-research-portfolio;avalanche-ecosystem;bitcoin-ecosystem;btc-ecosystem;defi;dot-ecosystem;ethereum-ecosystem;fantom-ecosystem;gnosis-chain-ecosystem;huobi-capital;huobi-capital-portfolio;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;marketplace;near-protocol-ecosystem;polkadot-ecosystem;solana-ecosystem;sora-ecosystem
2453,EKT,EDUCare,educare,2018-01-23T00:00:00.000Z,2018-05-31,education;smart-contracts
2696,DAX,DAEX,daex,2018-05-02T00:00:00.000Z,2018-05-31,
2430,HOT,Hydro Protocol,hydro-protocol,2018-01-19T00:00:00.000Z,2018-05-31,decentralized-exchange;defi;marketplace
2308,SAI,Single Collateral DAI ,single-collateral-dai,2017-12-24T00:00:00.000Z,2018-05-31,
2592,BANCA,Banca,banca,2018-03-18T00:00:00.000Z,2018-05-31,
2403,MOAC,MOAC,moac,2018-01-15T00:00:00.000Z,2018-06-30,platform;pow;smart-contracts
2398,KEY,SelfKey,selfkey,2018-01-15T00:00:00.000Z,2018-06-30,ai-big-data;enterprise-solutions;identity;platform
2631,ODE,ODEM,odem,2018-04-10T00:00:00.000Z,2018-06-30,education;smart-contracts
2633,XSN,Stakenet,stakenet,2018-04-11T00:00:00.000Z,2018-06-30,masternodes;tpos;x11
2780,NKN,NKN,nkn,2018-05-28T00:00:00.000Z,2018-06-30,binance-ecosystem;binance-listing;depin;distributed-computing;enterprise-solutions;iot;mineable;platform;web3
2702,BCI,Bitcoin Interest,bitcoin-interest,2018-05-03T00:00:00.000Z,2018-06-30,mineable
2506,SWM,Swarm,swarm-network,2018-02-07T00:00:00.000Z,2018-06-30,asset-management;crowdfunding
2777,IOTX,IoTeX,iotex,2018-05-25T00:00:00.000Z,2018-06-30,ai-big-data;amber-group-portfolio;base-ecosystem;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;defi;depin;distributed-computing;ethereum-ecosystem;hashkey-capital-portfolio;iot;iotex-ecosystem;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;layer-1;made-in-america;platform;polygon-ecosystem;robotics
2840,QKC,QuarkChain,quarkchain,2018-06-04T00:00:00.000Z,2018-06-30,binance-ecosystem;binance-listing;ethereum-ecosystem;marketplace;payments
2881,DCC,Distributed Credit Chain,distributed-credit-chain,2018-06-28T00:00:00.000Z,2018-06-30,
2576,TEN,Tokenomy,tokenomy,2018-03-10T00:00:00.000Z,2018-06-30,marketplace
2600,LGO,LGO Token,lgo-token,2018-03-21T00:00:00.000Z,2018-06-30,centralized-exchange
2778,EXC,Eximchain,eximchain,2018-05-28T00:00:00.000Z,2018-06-30,
1814,MRX,Metrix Coin,metrix-coin,2017-07-15T00:00:00.000Z,2018-06-30,dapp;mineable;platform;pos;smart-contracts;staking
2011,XTZ,Tezos,tezos,2017-10-06T00:00:00.000Z,2018-07-31,2017-2018-alt-season;binance-chain;binance-ecosystem;binance-liquidity-enhancement-program;binance-listing;binance-smart-chain;bnb-chain;boostvc-portfolio;collectibles-nfts;defi;enterprise-solutions;etherlink-ecosystem;layer-1;made-in-america;platform;polychain-capital-portfolio;pos;privacy;privacy-blockchain;sec-cftc-digital-commodities;sec-cftc-token-taxonomy;smart-contracts;tezos-ecosystem;winklevoss-capital;winklevoss-capital-portfolio
