cmc_id,symbol,asset_class,month_end,ym,lambda_z,n_channels,channels,raw_ch1_staking,raw_ch2_holding,raw_ch3_delegation,raw_ch3_voting
1483,VSL,other,2018-03-31,2018-03,0.33932707640283044,1,ch2_holding,,0.4045093445915766,,
1494,BPC,other,2018-03-31,2018-03,2.3688580452081323,1,ch2_holding,,0.9644412985191708,,
1500,WINGS,token,2018-03-31,2018-03,-0.2179453207312952,1,ch2_holding,,0.2507621847830684,,
1660,TKN,token,2018-03-31,2018-03,1.2537920822007973,1,ch2_holding,,0.656803192463373,,
1677,DICE,other,2018-03-31,2018-03,-0.7856759664640538,1,ch2_holding,,0.0941296747815842,,
1683,RLT,other,2018-03-31,2018-03,2.12702099738141,1,ch2_holding,,0.897720320715413,,
1709,QAU,other,2018-03-31,2018-03,1.1805870359180046,1,ch2_holding,,0.6366064843408983,,
1727,BNT,token,2018-03-31,2018-03,-0.2292275930417752,1,ch2_holding,,0.2476494927982454,,
1732,NMR,token,2018-03-31,2018-03,1.0327519189613257,1,ch2_holding,,0.5958199148482458,,
1758,PAY,token,2018-03-31,2018-03,-0.11924100657454087,1,ch2_holding,,0.2779939444045578,,
1775,ADT,other,2018-03-31,2018-03,0.17608756600247538,1,ch2_holding,,0.359472821660143,,
1812,XRL,other,2018-03-31,2018-03,0.12438835778977948,1,ch2_holding,,0.3452094085287411,,
1815,MBRS,other,2018-03-31,2018-03,0.8519036386695342,1,ch2_holding,,0.545925268003888,,
1847,MSP,token,2018-03-31,2018-03,0.534443679375598,1,ch2_holding,,0.4583405117062959,,
1873,TIX,other,2018-03-31,2018-03,-0.027246605417265323,1,ch2_holding,,0.303374490738726,,
1882,CAT,token,2018-03-31,2018-03,-0.4456843295336484,1,ch2_holding,,0.1879307473010871,,
1888,IFT,other,2018-03-31,2018-03,0.6207167397181603,1,ch2_holding,,0.4821425842005927,,
1896,ZRX,token,2018-03-31,2018-03,-0.434419074067148,1,ch2_holding,,0.1910387444697946,,
1905,TFL,other,2018-03-31,2018-03,0.2693476575635634,1,ch2_holding,,0.3852025622228138,,
1995,TGT,other,2018-03-31,2018-03,0.564664863008355,1,ch2_holding,,0.4666783033742178,,
2015,ATM,token,2018-03-31,2018-03,-0.8743142852746598,1,ch2_holding,,0.0696750457035684,,
2040,ALIS,other,2018-03-31,2018-03,-0.9883903418280295,1,ch2_holding,,0.03820234081556,,
2064,ART,other,2018-03-31,2018-03,-0.5497425317786802,1,ch2_holding,,0.1592218912152143,,
2069,OTN,other,2018-03-31,2018-03,-0.17473577031787446,1,ch2_holding,,0.2626833667523003,,
2082,ICOS,other,2018-03-31,2018-03,-1.100558748782459,1,ch2_holding,,0.0072559417507993,,
2110,DOV,token,2018-03-31,2018-03,-1.1268586560976233,1,ch2_holding,,0.0,,
2191,PAYX,other,2018-03-31,2018-03,-1.1268586560976233,1,ch2_holding,,0.0,,
2202,PRL,token,2018-03-31,2018-03,-1.1268586560976233,1,ch2_holding,,0.0,,
2223,VEE,token,2018-03-31,2018-03,-1.1268586560976233,1,ch2_holding,,0.0,,
2277,SMT,token,2018-03-31,2018-03,-1.1268586560976233,1,ch2_holding,,0.0,,
2296,OST,token,2018-03-31,2018-03,-1.1268586560976233,1,ch2_holding,,0.0,,
2298,DTR,other,2018-03-31,2018-03,-1.1268586560976233,1,ch2_holding,,0.0,,
2559,AUTO,token,2018-03-31,2018-03,-1.1268586560976233,1,ch2_holding,,0.0,,
939,GAM,other,2018-04-30,2018-04,1.5314064935382634,1,ch2_holding,,0.7401038028884352,,
1153,CRB,other,2018-04-30,2018-04,0.5441925833811452,1,ch2_holding,,0.4792104891058838,,
1481,NXC,other,2018-04-30,2018-04,1.7568293193330389,1,ch2_holding,,0.7996768168206091,,
1483,VSL,other,2018-04-30,2018-04,0.32416518486696816,1,ch2_holding,,0.4210633372771766,,
1500,WINGS,token,2018-04-30,2018-04,-0.37974767804998394,1,ch2_holding,,0.2350386494855118,,
1660,TKN,token,2018-04-30,2018-04,1.3282784384376112,1,ch2_holding,,0.686422679808454,,
1677,DICE,other,2018-04-30,2018-04,-0.8563399672147664,1,ch2_holding,,0.10908849788805,,
1683,RLT,other,2018-04-30,2018-04,2.0969356446979917,1,ch2_holding,,0.8895575056459389,,
1709,QAU,other,2018-04-30,2018-04,1.416118062410511,1,ch2_holding,,0.7096362613270286,,
1727,BNT,token,2018-04-30,2018-04,-0.3257196750697291,1,ch2_holding,,0.2493167553646408,,
1732,NMR,token,2018-04-30,2018-04,1.0750556406843208,1,ch2_holding,,0.6195029026948693,,
1758,PAY,token,2018-04-30,2018-04,-0.14962374414119176,1,ch2_holding,,0.2958540361817816,,
1775,ADT,other,2018-04-30,2018-04,0.22199522596873122,1,ch2_holding,,0.3940626448520204,,
1812,XRL,other,2018-04-30,2018-04,-0.19537829520428698,1,ch2_holding,,0.2837623746637788,,
1815,MBRS,other,2018-04-30,2018-04,0.9710061341176812,1,ch2_holding,,0.5920054978403433,,
1847,MSP,token,2018-04-30,2018-04,0.6008135836183305,1,ch2_holding,,0.4941738523948096,,
1873,TIX,other,2018-04-30,2018-04,0.45959931567613277,1,ch2_holding,,0.4568548297009807,,
1882,CAT,token,2018-04-30,2018-04,-0.4121323491667494,1,ch2_holding,,0.2264802772052161,,
1888,IFT,other,2018-04-30,2018-04,0.7071982334967478,1,ch2_holding,,0.5222883709979353,,
1896,ZRX,token,2018-04-30,2018-04,-0.37208971514398786,1,ch2_holding,,0.2370624371355979,,
1905,TFL,other,2018-04-30,2018-04,0.21121042742218268,1,ch2_holding,,0.3912125210821492,,
1995,TGT,other,2018-04-30,2018-04,0.4974113880553833,1,ch2_holding,,0.4668475139232262,,
2015,ATM,token,2018-04-30,2018-04,-0.6232938740058731,1,ch2_holding,,0.1706761304120579,,
2040,ALIS,other,2018-04-30,2018-04,-0.8725143023290327,1,ch2_holding,,0.104814068767092,,
2064,ART,other,2018-04-30,2018-04,-0.3603307024078427,1,ch2_holding,,0.2401700187528949,,
2069,OTN,other,2018-04-30,2018-04,1.4144115481203345,1,ch2_holding,,0.7091852768305575,,
2082,ICOS,other,2018-04-30,2018-04,-1.198929728133386,1,ch2_holding,,0.0185515057788062,,
2110,DOV,token,2018-04-30,2018-04,-1.2272709614943753,1,ch2_holding,,0.0110617021889679,,
2191,PAYX,other,2018-04-30,2018-04,-0.6273573859995122,1,ch2_holding,,0.1696022566561189,,
2202,PRL,token,2018-04-30,2018-04,-1.2102579870657217,1,ch2_holding,,0.0155577604700783,,
2223,VEE,token,2018-04-30,2018-04,-1.269128171679786,1,ch2_holding,,0.0,,
2277,SMT,token,2018-04-30,2018-04,-1.269128171679786,1,ch2_holding,,0.0,,
2296,OST,token,2018-04-30,2018-04,-1.269128171679786,1,ch2_holding,,0.0,,
2298,DTR,other,2018-04-30,2018-04,-1.269128171679786,1,ch2_holding,,0.0,,
2559,AUTO,token,2018-04-30,2018-04,-1.269128171679786,1,ch2_holding,,0.0,,
939,GAM,other,2018-05-31,2018-05,1.403481843159842,1,ch2_holding,,0.7401038028884352,,
1153,CRB,other,2018-05-31,2018-05,0.8632434466828406,1,ch2_holding,,0.5862736570597514,,
1481,NXC,other,2018-05-31,2018-05,1.7322877618994645,1,ch2_holding,,0.8337296220802849,,
1500,WINGS,token,2018-05-31,2018-05,-0.3041464698262759,1,ch2_holding,,0.2538652938878505,,
1660,TKN,token,2018-05-31,2018-05,1.5096249974616882,1,ch2_holding,,0.7703275282131209,,
1677,DICE,other,2018-05-31,2018-05,-0.7568749828168742,1,ch2_holding,,0.1249531439401529,,
1683,RLT,other,2018-05-31,2018-05,1.8514141110546964,1,ch2_holding,,0.8676502463492936,,
1709,QAU,other,2018-05-31,2018-05,1.1348480658196691,1,ch2_holding,,0.663611696047769,,
1727,BNT,token,2018-05-31,2018-05,-0.29319382937996935,1,ch2_holding,,0.2569840027542541,,
1732,NMR,token,2018-05-31,2018-05,-0.06430122109373773,1,ch2_holding,,0.3221600130885691,,
1758,PAY,token,2018-05-31,2018-05,-0.122192163801812,1,ch2_holding,,0.3056758605051602,,
1775,ADT,other,2018-05-31,2018-05,0.21605487812461777,1,ch2_holding,,0.4019899916831331,,
1812,XRL,other,2018-05-31,2018-05,-0.16749834033147915,1,ch2_holding,,0.2927751563198451,,
1847,MSP,token,2018-05-31,2018-05,0.5925818519164225,1,ch2_holding,,0.5092041394825891,,
1873,TIX,other,2018-05-31,2018-05,1.041283411285054,1,ch2_holding,,0.6369696347923488,,
1882,CAT,token,2018-05-31,2018-05,-0.2702104076483446,1,ch2_holding,,0.2635284156276706,,
1888,IFT,other,2018-05-31,2018-05,0.6615582551199982,1,ch2_holding,,0.5288448207683664,,
1896,ZRX,token,2018-05-31,2018-05,-0.34380725020255665,1,ch2_holding,,0.2425720876501069,,
1902,MYB,other,2018-05-31,2018-05,-1.1956998032273412,1,ch2_holding,,0.0,,
1905,TFL,other,2018-05-31,2018-05,0.18328532607048081,1,ch2_holding,,0.3926590277899676,,
1995,TGT,other,2018-05-31,2018-05,0.4391524957225492,1,ch2_holding,,0.4655159077841053,,
2015,ATM,token,2018-05-31,2018-05,-0.22176468300318455,1,ch2_holding,,0.2773230902297349,,
2040,ALIS,other,2018-05-31,2018-05,-0.6616728812816399,1,ch2_holding,,0.1520614599315093,,
2064,ART,other,2018-05-31,2018-05,-0.32365279078526765,1,ch2_holding,,0.2483109678398119,,
2069,OTN,other,2018-05-31,2018-05,1.421456344192582,1,ch2_holding,,0.7452219509747162,,
2082,ICOS,other,2018-05-31,2018-05,-1.0497705444967578,1,ch2_holding,,0.0415526169513074,,
2110,DOV,token,2018-05-31,2018-05,-1.0792284820888096,1,ch2_holding,,0.0331646184951656,,
2191,PAYX,other,2018-05-31,2018-05,2.3030469826171,1,ch2_holding,,0.9962504179522932,,
2202,PRL,token,2018-05-31,2018-05,-0.6596231861020933,1,ch2_holding,,0.1526451002473961,,
2223,VEE,token,2018-05-31,2018-05,-0.7240786532635743,1,ch2_holding,,0.1342917325905145,,
2277,SMT,token,2018-05-31,2018-05,-1.1956998032273412,1,ch2_holding,,0.0,,
2296,OST,token,2018-05-31,2018-05,0.05859444718917893,1,ch2_holding,,0.3571539318787887,,
2298,DTR,other,2018-05-31,2018-05,-1.1956995128297603,1,ch2_holding,,8.268923956666908e-08,,
2430,HOT,token,2018-05-31,2018-05,-1.1956998032273412,1,ch2_holding,,0.0,,
2539,REN,token,2018-05-31,2018-05,-1.1956998032273412,1,ch2_holding,,0.0,,
2548,POA,other,2018-05-31,2018-05,-1.1956998032273412,1,ch2_holding,,0.0,,
2559,AUTO,token,2018-05-31,2018-05,-1.1956998032273412,1,ch2_holding,,0.0,,
939,GAM,other,2018-06-30,2018-06,1.0575505857063356,1,ch2_holding,,0.7393956037858944,,
1153,CRB,other,2018-06-30,2018-06,0.8664375866531591,1,ch2_holding,,0.6799023654885192,,
1481,NXC,other,2018-06-30,2018-06,1.5057683153904127,1,ch2_holding,,0.8789252241325648,,
1483,VSL,other,2018-06-30,2018-06,1.3453598496343868,1,ch2_holding,,0.8289902687636512,,
1500,WINGS,token,2018-06-30,2018-06,-0.4348765945322975,1,ch2_holding,,0.2748048835559671,,
1660,TKN,token,2018-06-30,2018-06,1.3647014769154833,1,ch2_holding,,0.8350112932182625,,
1677,DICE,other,2018-06-30,2018-06,-0.8843184874762409,1,ch2_holding,,0.1348941827129677,,
1683,RLT,other,2018-06-30,2018-06,1.4787953269074618,1,ch2_holding,,0.870528566451723,,
1709,QAU,other,2018-06-30,2018-06,0.509728579832994,1,ch2_holding,,0.5688592964628104,,
1727,BNT,token,2018-06-30,2018-06,-0.4419173492474464,1,ch2_holding,,0.2726131053925928,,
1732,NMR,token,2018-06-30,2018-06,-0.07182714372340071,1,ch2_holding,,0.3878217248891673,,
1758,PAY,token,2018-06-30,2018-06,-0.13210100149635262,1,ch2_holding,,0.3690585481227843,,
1775,ADT,other,2018-06-30,2018-06,-0.08742902906752106,1,ch2_holding,,0.3829648774362747,,
1812,XRL,other,2018-06-30,2018-06,-0.24852509532887576,1,ch2_holding,,0.332815872887454,,
1847,MSP,token,2018-06-30,2018-06,0.6291072893436935,1,ch2_holding,,0.6060217398745064,,
1873,TIX,other,2018-06-30,2018-06,1.029316277571816,1,ch2_holding,,0.7306062988703188,,
1888,IFT,other,2018-06-30,2018-06,0.5299601044982943,1,ch2_holding,,0.575157344863469,,
1896,ZRX,token,2018-06-30,2018-06,-0.2772387198944441,1,ch2_holding,,0.3238773573645753,,
1902,MYB,other,2018-06-30,2018-06,-1.3176455772581366,1,ch2_holding,,0.0,,
1905,TFL,other,2018-06-30,2018-06,0.3377002781206232,1,ch2_holding,,0.5153071006500122,,
2015,ATM,token,2018-06-30,2018-06,-1.0655977806384647,1,ch2_holding,,0.078462164797331,,
2040,ALIS,other,2018-06-30,2018-06,-0.6149136974512585,1,ch2_holding,,0.2187595579141121,,
2064,ART,other,2018-06-30,2018-06,-0.6180675206079804,1,ch2_holding,,0.2177777766980765,,
2069,OTN,other,2018-06-30,2018-06,1.66855232865588,1,ch2_holding,,0.9295996844789844,,
2110,DOV,token,2018-06-30,2018-06,-0.565220236439458,1,ch2_holding,,0.234229070361948,,
2191,PAYX,other,2018-06-30,2018-06,1.8809362813468877,1,ch2_holding,,0.9957145441200538,,
2202,PRL,token,2018-06-30,2018-06,-0.19276729991872435,1,ch2_holding,,0.3501732050715899,,
2223,VEE,token,2018-06-30,2018-06,-0.7288470240976695,1,ch2_holding,,0.1832922553979625,,
2277,SMT,token,2018-06-30,2018-06,-0.15569253588295381,1,ch2_holding,,0.3617145328856405,,
2296,OST,token,2018-06-30,2018-06,0.030625232540995084,1,ch2_holding,,0.419715021867538,,
2298,DTR,other,2018-06-30,2018-06,1.5083190434916278,1,ch2_holding,,0.879719262609849,,
2430,HOT,token,2018-06-30,2018-06,-1.3176455772581366,1,ch2_holding,,0.0,,
2539,REN,token,2018-06-30,2018-06,-1.3176455772581366,1,ch2_holding,,0.0,,
2548,POA,other,2018-06-30,2018-06,-1.3176455772581366,1,ch2_holding,,0.0,,
2559,AUTO,token,2018-06-30,2018-06,-1.3176455772581366,1,ch2_holding,,0.0,,
2576,TEN,token,2018-06-30,2018-06,-1.3176455772581366,1,ch2_holding,,0.0,,
2778,EXC,token,2018-06-30,2018-06,-1.3176455772581366,1,ch2_holding,,0.0,,
939,GAM,other,2018-07-31,2018-07,1.7100992196065081,1,ch2_holding,,0.965046965650952,,
1104,REP,token,2018-07-31,2018-07,-1.2957191337751635,1,ch2_holding,,0.0,,
1153,CRB,other,2018-07-31,2018-07,1.0892857180858266,1,ch2_holding,,0.7657288048566885,,
1481,NXC,other,2018-07-31,2018-07,1.4154207115644435,1,ch2_holding,,0.8704375892365036,,
1483,VSL,other,2018-07-31,2018-07,1.3588415307150332,1,ch2_holding,,0.8522722976658035,,
1500,WINGS,token,2018-07-31,2018-07,-0.3143002935336027,1,ch2_holding,,0.3150939818909051,,
1660,TKN,token,2018-07-31,2018-07,1.3843093510966722,1,ch2_holding,,0.8604489869701964,,
1677,DICE,other,2018-07-31,2018-07,-0.8631307278432139,1,ch2_holding,,0.1388866789141603,,
1683,RLT,other,2018-07-31,2018-07,1.5019036950353801,1,ch2_holding,,0.8982037849832202,,
1709,QAU,other,2018-07-31,2018-07,0.14309010723350396,1,ch2_holding,,0.4619435803976053,,
1727,BNT,token,2018-07-31,2018-07,-0.28355757527522346,1,ch2_holding,,0.3249642280212919,,
1732,NMR,token,2018-07-31,2018-07,0.005997299513035703,1,ch2_holding,,0.4179286125754935,,
1758,PAY,token,2018-07-31,2018-07,-0.11160242140442087,1,ch2_holding,,0.3801720882315956,,
1775,ADT,other,2018-07-31,2018-07,-0.1904647647860282,1,ch2_holding,,0.3548525724668052,,
1812,XRL,other,2018-07-31,2018-07,0.1235797888007053,1,ch2_holding,,0.4556796045384941,,
1847,MSP,token,2018-07-31,2018-07,0.9178316225356355,1,ch2_holding,,0.710681814251621,,
1873,TIX,other,2018-07-31,2018-07,0.9917016879900149,1,ch2_holding,,0.7343985110503427,,
1882,CAT,token,2018-07-31,2018-07,0.08538200997261984,1,ch2_holding,,0.4434158393275398,,
1888,IFT,other,2018-07-31,2018-07,0.8532567212025047,1,ch2_holding,,0.6899494195217009,,
1896,ZRX,token,2018-07-31,2018-07,-0.16030166392479483,1,ch2_holding,,0.3645367268429365,,
1902,MYB,other,2018-07-31,2018-07,-1.2957191337751635,1,ch2_holding,,0.0,,
1905,TFL,other,2018-07-31,2018-07,0.3680431851827835,1,ch2_holding,,0.5341669351603968,,
2015,ATM,token,2018-07-31,2018-07,-0.8696022986451781,1,ch2_holding,,0.1368089187067264,,
2040,ALIS,other,2018-07-31,2018-07,-0.39614576322534284,1,ch2_holding,,0.2888167046597545,,
2064,ART,other,2018-07-31,2018-07,-0.5967033920103655,1,ch2_holding,,0.2244257440817851,,
2069,OTN,other,2018-07-31,2018-07,1.6021420656155596,1,ch2_holding,,0.9303862803962804,,
2082,ICOS,other,2018-07-31,2018-07,-0.9850874726766686,1,ch2_holding,,0.0997312900298712,,
2110,DOV,token,2018-07-31,2018-07,-0.55112066653254,1,ch2_holding,,0.2390605176232354,,
2191,PAYX,other,2018-07-31,2018-07,1.792490238981729,1,ch2_holding,,0.9914993968683914,,
2202,PRL,token,2018-07-31,2018-07,0.09856334685993354,1,ch2_holding,,0.4476478346349122,,
2223,VEE,token,2018-07-31,2018-07,-0.5673925899187537,1,ch2_holding,,0.2338362597197252,,
2277,SMT,token,2018-07-31,2018-07,0.4353604181511255,1,ch2_holding,,0.5557797819044554,,
2296,OST,token,2018-07-31,2018-07,0.4191437490276614,1,ch2_holding,,0.5505732639147846,,
2298,DTR,other,2018-07-31,2018-07,1.5105790800684142,1,ch2_holding,,0.9009891009995936,,
2430,HOT,token,2018-07-31,2018-07,-1.0912755012197797,1,ch2_holding,,0.06563859955884,,
2538,NEC,token,2018-07-31,2018-07,-1.2957191337751635,1,ch2_holding,,0.0,,
2539,REN,token,2018-07-31,2018-07,-1.2957191337751635,1,ch2_holding,,0.0,,
2548,POA,other,2018-07-31,2018-07,-1.2957191337751635,1,ch2_holding,,0.0,,
2559,AUTO,token,2018-07-31,2018-07,-1.2957191337751635,1,ch2_holding,,0.0,,
2576,TEN,token,2018-07-31,2018-07,-0.4605833460418627,1,ch2_holding,,0.2681283973636721,,
2732,ATX,other,2018-07-31,2018-07,-1.2957191337751635,1,ch2_holding,,0.0,,
2778,EXC,token,2018-07-31,2018-07,-1.2957191337751635,1,ch2_holding,,0.0,,
939,GAM,other,2018-08-31,2018-08,1.8575475447988532,1,ch2_holding,,0.9768365514549946,,
1104,REP,token,2018-08-31,2018-08,-1.528117149131984,1,ch2_holding,,0.0,,
1153,CRB,other,2018-08-31,2018-08,1.1640658819850023,1,ch2_holding,,0.7767522852207448,,
1481,NXC,other,2018-08-31,2018-08,1.3472966381180416,1,ch2_holding,,0.829618270521162,,
1500,WINGS,token,2018-08-31,2018-08,-0.21867148376297776,1,ch2_holding,,0.3778030324059258,,
1660,TKN,token,2018-08-31,2018-08,1.466453223886529,1,ch2_holding,,0.863997489625137,,
1677,DICE,other,2018-08-31,2018-08,-1.0407358124714714,1,ch2_holding,,0.1406199216952659,,
1709,QAU,other,2018-08-31,2018-08,-0.06293596141391326,1,ch2_holding,,0.4227360557095058,,
1727,BNT,token,2018-08-31,2018-08,-0.22353112336146422,1,ch2_holding,,0.3764009226236992,,
1732,NMR,token,2018-08-31,2018-08,-0.051891234685602985,1,ch2_holding,,0.4259226951863523,,
1758,PAY,token,2018-08-31,2018-08,-0.19984609350369006,1,ch2_holding,,0.3832345594362433,,
1775,ADT,other,2018-08-31,2018-08,-0.2728445983053436,1,ch2_holding,,0.3621729322114196,,
1812,XRL,other,2018-08-31,2018-08,0.05950795009126994,1,ch2_holding,,0.4580637384761404,,
1847,MSP,token,2018-08-31,2018-08,0.6371002437411268,1,ch2_holding,,0.6247114473550849,,
1873,TIX,other,2018-08-31,2018-08,1.0178004291292435,1,ch2_holding,,0.7345515791612388,,
1888,IFT,other,2018-08-31,2018-08,0.9928683597096285,1,ch2_holding,,0.727358144809588,,
1896,ZRX,token,2018-08-31,2018-08,-0.18871039425770017,1,ch2_holding,,0.3864474464267927,,
1902,MYB,other,2018-08-31,2018-08,-1.528117149131984,1,ch2_holding,,0.0,,
1905,TFL,other,2018-08-31,2018-08,0.31766726142139695,1,ch2_holding,,0.5325482117489296,,
2015,ATM,token,2018-08-31,2018-08,-1.1359027491180245,1,ch2_holding,,0.1131622285654648,,
2040,ALIS,other,2018-08-31,2018-08,0.14084267686704963,1,ch2_holding,,0.4815305437270002,,
2064,ART,other,2018-08-31,2018-08,-0.7188813288611207,1,ch2_holding,,0.2334818121251886,,
2069,OTN,other,2018-08-31,2018-08,1.698289045761593,1,ch2_holding,,0.9308870741578686,,
2110,DOV,token,2018-08-31,2018-08,-0.5920060121722488,1,ch2_holding,,0.2700880499021566,,
2191,PAYX,other,2018-08-31,2018-08,1.9065808155350348,1,ch2_holding,,0.9909836969707192,,
2202,PRL,token,2018-08-31,2018-08,0.1663048177924982,1,ch2_holding,,0.4888769150256296,,
2223,VEE,token,2018-08-31,2018-08,-0.6549332097951883,1,ch2_holding,,0.2519322098306605,,
2277,SMT,token,2018-08-31,2018-08,0.6531755164677657,1,ch2_holding,,0.6293495067595314,,
2296,OST,token,2018-08-31,2018-08,0.30746388619303605,1,ch2_holding,,0.5296043201434968,,
2298,DTR,other,2018-08-31,2018-08,1.5747584980104465,1,ch2_holding,,0.8952458736335259,,
2430,HOT,token,2018-08-31,2018-08,-1.2942700343210731,1,ch2_holding,,0.0674698854877969,,
2538,NEC,token,2018-08-31,2018-08,-0.0033342749688667953,1,ch2_holding,,0.4399324148032603,,
2539,REN,token,2018-08-31,2018-08,-0.2970141164293208,1,ch2_holding,,0.3551995101897771,,
2548,POA,other,2018-08-31,2018-08,-1.528117149131984,1,ch2_holding,,0.0,,
2559,AUTO,token,2018-08-31,2018-08,-0.25542884134262034,1,ch2_holding,,0.3671977499386273,,
2576,TEN,token,2018-08-31,2018-08,-1.17516599273214,1,ch2_holding,,0.1018339444741007,,
2732,ATX,other,2018-08-31,2018-08,-0.8091509314778055,1,ch2_holding,,0.2074371044258808,,
2778,EXC,token,2018-08-31,2018-08,-1.528117149131984,1,ch2_holding,,0.0,,
1104,REP,token,2018-09-30,2018-09,-1.5483881508881916,1,ch2_holding,,0.0,,
1153,CRB,other,2018-09-30,2018-09,1.1140287188588673,1,ch2_holding,,0.7777559544758771,,
1481,NXC,other,2018-09-30,2018-09,1.2617035389469735,1,ch2_holding,,0.8208953185457082,,
1500,WINGS,token,2018-09-30,2018-09,-0.059263824944200356,1,ch2_holding,,0.4350090042690601,,
1660,TKN,token,2018-09-30,2018-09,1.4199041532373113,1,ch2_holding,,0.8671095200722111,,
1677,DICE,other,2018-09-30,2018-09,-1.0486349276717783,1,ch2_holding,,0.1459899272505753,,
1727,BNT,token,2018-09-30,2018-09,-0.34014752093991496,1,ch2_holding,,0.3529561260897637,,
1732,NMR,token,2018-09-30,2018-09,-0.017955091127158516,1,ch2_holding,,0.4470762782046837,,
1758,PAY,token,2018-09-30,2018-09,-0.1650099228627806,1,ch2_holding,,0.4041180276330164,,
1775,ADT,other,2018-09-30,2018-09,-0.2001222257762717,1,ch2_holding,,0.3938608800853738,,
1812,XRL,other,2018-09-30,2018-09,0.015078036795615646,1,ch2_holding,,0.4567260487679771,,
1847,MSP,token,2018-09-30,2018-09,0.6574034435987189,1,ch2_holding,,0.6443647373328205,,
1873,TIX,other,2018-09-30,2018-09,1.1727171709394508,1,ch2_holding,,0.7949002618093047,,
1888,IFT,other,2018-09-30,2018-09,1.180588889107646,1,ch2_holding,,0.7971997798700701,,
1896,ZRX,token,2018-09-30,2018-09,-0.2140038931195062,1,ch2_holding,,0.3898057114313081,,
1905,TFL,other,2018-09-30,2018-09,0.6383178081147606,1,ch2_holding,,0.6387893645160103,,
2015,ATM,token,2018-09-30,2018-09,-1.1300993030379198,1,ch2_holding,,0.1221922253434754,,
2040,ALIS,other,2018-09-30,2018-09,0.1303775730377626,1,ch2_holding,,0.4904078143395559,,
2064,ART,other,2018-09-30,2018-09,-0.5988061848451937,1,ch2_holding,,0.277395713926278,,
2069,OTN,other,2018-09-30,2018-09,1.7338957292697919,1,ch2_holding,,0.9588340057038424,,
2082,ICOS,other,2018-09-30,2018-09,-1.1507731836526482,1,ch2_holding,,0.1161528879531005,,
2110,DOV,token,2018-09-30,2018-09,-0.6252971387418227,1,ch2_holding,,0.2696570696264443,,
2191,PAYX,other,2018-09-30,2018-09,1.842984397085163,1,ch2_holding,,0.9907014273399238,,
2202,PRL,token,2018-09-30,2018-09,0.1817612407666051,1,ch2_holding,,0.5054182186053289,,
2223,VEE,token,2018-09-30,2018-09,-0.6294710217528992,1,ch2_holding,,0.2684377780864764,,
2277,SMT,token,2018-09-30,2018-09,0.8348277260868239,1,ch2_holding,,0.6961946343492271,,
2296,OST,token,2018-09-30,2018-09,-0.039717410033166964,1,ch2_holding,,0.4407189818305967,,
2298,DTR,other,2018-09-30,2018-09,1.5176064863000778,1,ch2_holding,,0.8956507196751761,,
2430,HOT,token,2018-09-30,2018-09,-1.334851317720344,1,ch2_holding,,0.0623792409758858,,
2538,NEC,token,2018-09-30,2018-09,-0.001079728116846776,1,ch2_holding,,0.452005977311668,,
2539,REN,token,2018-09-30,2018-09,-0.2814906893020215,1,ch2_holding,,0.3700911963319361,,
