cmc_id,symbol,name,asset_class,sector,staking_start,dl_slug,dl_category,token_address,token_chain,token_chains,snapshot_space,gecko_id,dl_matched,n_dl_entries,has_address,has_snapshot
1882,CAT,BlockCAT,token,Yield Aggregator,,,,,,,,,False,0,False,False
32724,CAT,Simon's Cat,token,Yield Aggregator;Meme,,,,,,,,,False,0,False,False
18031,CCD,Concordium,token,Identity;Layer-1;Privacy;Smart Contract Platform;Zero Knowledge,,,,,,,,,False,0,False,False
2700,CEL,Celsius,token,Yield Aggregator,,,,,,,,,False,0,False,False
793,CELL,SolarFarm,token,Dexs,,,,,,,,,False,0,False,False
3814,CELR,Celer Network,token,Bridge;DePIN;Interoperability;Privacy;Zero Knowledge,,cbridge,Bridge,0x4f9254c83eb525f9fcf346490bbb3ed28a81c667,Multi-Chain,Ethereum;Binance;Polygon;Arbitrum;Optimism;Avalanche;zkSync Era;Shiden;Aurora;Linea;Boba;Scroll;Polygon zkEVM;OKExChain;Metis;Fantom;xDai;Celo;Heco;Milkomeda;CLV;Conflux;Harmony;Oasis;REI;Astar;Moonriver;Moonbeam;Syscoin,,celer-network,True,1,True,False
6748,CFG,Centrifuge,token,RWA;RWA Lending,,,,,,,,,False,0,False,False
23054,CHEEL,Cheelee,token,Farm,,cheelee,Farm,bcs:0x1f1c90aeb2fd13ea972f0a71e35c0753848e3db0,,,,cheelee,True,1,True,False
33280,CHEEMS,Cheems (cheems.pet),token,Yield;Meme,,,,,,,,,False,0,False,False
8534,CHEX,Chintai,token,RWA,,,,,,,,,False,0,False,False
5692,COMP,Compound,token,Lending;Yield,,,,,,,,,False,0,False,False
963,CORE,CORE,token,Canonical Bridge;Derivatives;Yield,,,,,,,,,False,0,False,False
7242,CORE,cVault.finance,token,Canonical Bridge;Derivatives;Yield,,cvault-finance,Yield,0x62359ed7505efc61ff1d56fef82158ccaffa23d7,Ethereum,Ethereum,,cvault-finance,True,1,True,False
3992,COTI,COTI,token,Layer-2;Privacy,,,,,,,,,False,0,False,False
788,COVAL,Circuits of Value,token,NFT,,,,,,,,,False,0,False,False
19269,COW,CoW Protocol,token,Algo-Stables;DEX Aggregator;Launchpad;Yield,,cowswap,DEX Aggregator,0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,,,cow.eth,cow-protocol,True,1,True,True
12573,CPOOL,Clearpool,token,RWA;Uncollateralized Lending,,,,,,,,,False,0,False,False
3367,CRD,CryptalDash,token,Lending,,,,,,,,,False,0,False,False
4484,CRN,ChronoCoin,token,Dexs;Yield Aggregator,,,,,,,,,False,0,False,False
6538,CRV,Curve DAO Token,token,CDP;Dexs;Lending;DEX;Yield,,,,,,,,,False,0,False,False
1867,CTR,Centra,token,Governance Incentives;Yield,,,,,,,,,False,0,False,False
6669,CVP,PowerPool,token,Indexes,,,,,,,,,False,0,False,False
9903,CVX,Convex Finance,token,Yield,,convex-finance,Yield,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,Multi-Chain,Ethereum;Fraxtal;Arbitrum;Polygon,,convex-finance,True,1,True,False
24781,CYBER,Cyber,token,Chain;SoFi;NFT;Interoperability;Layer-2;Smart Contract Platform,,cyberconnect,SoFi,0x14778860e937f509e651192a90589de711fb88a9,,,,cyberconnect,True,1,True,False
4862,DAD,DAD,token,Yield,,,,,,,,,False,0,False,False
1253,DAO,The DAO,token,Dexs;Services,,,,,,,,,False,0,False,False
8420,DAO,DAO Maker,token,Dexs;Services,,,,,,,,,False,0,False,False
7228,DDX,DerivaDAO,token,Derivatives;DEX,,derivadex,Derivatives,0x3a880652f47bfaa771908c07dd8673a787daed3a,Ethereum,Ethereum,,derivadao,True,1,True,False
33391,DEEP,DeepBook Protocol,token,Dexs;Launchpad,,,,,,,,,False,0,False,False
5429,DEP,DEAPcoin,token,Dexs;NFT;DePIN;Gaming;Metaverse,,,,,,,,,False,0,False,False
603,DEX,InstantDEX,token,Dexs,,,,,,,,,False,0,False,False
3515,DEX,DEX,token,Dexs,,,,,,,,,False,0,False,False
7326,DEXE,DeXe,token,AI/Big Data,,,,,,,,,False,0,False,False
2772,DGTX,Digitex,token,Exchange Token;Derivatives,,,,,,,,,False,0,False,False
6138,DIA,DIA,token,AI/Big Data;RWA;Smart Contract Platform,,,,,,,,,False,0,False,False
5741,DMG,DMM: Governance,token,,,,,,,,,,False,0,False,False
5234,DNA,Metaverse Dualchain Network Architecture,token,Algo-Stables;Farm;Yield,,,,,,,,,False,0,False,False
2675,DOCK,Dock,token,AI/Big Data;Smart Contract Platform,,,,,,,,,False,0,False,False
7224,DODO,DODO,token,DEX Aggregator;Dexs;DEX,,,,,,,,,False,0,False,False
27966,DORA,Dora Factory,token,,,,,,,,,,False,0,False,False
814,DOT,Dotcoin,token,Foundation;Liquid Staking;Yield,,,,,,,,,False,0,False,False
2110,DOV,Dovu,token,Dexs,,,,,,,,,False,0,False,False
1295,DRACO,DT Token,token,Algo-Stables;Farm,,,,,,,,,False,0,False,False
2593,DRG,Dragon Coins,token,Dexs;Payments,,,,,,,,,False,0,False,False
31278,DRIFT,Drift,token,Derivatives;Dexs;Liquid Staking;Perpetuals,,,,,,,,,False,0,False,False
10759,DVF,rhino.fi,token,,,,,,,,,,False,0,False,False
3139,DX,DxChain Token,token,Launchpad;AI/Big Data;Payments,,,,,,,,,False,0,False,False
33696,EBTC,ether.fi Staked BTC,token,,,,,,,,,,False,0,False,False
5274,EDG,Edgeware,token,Smart Contract Platform,,,,,,,,,False,0,False,False
39720,EDGE,edgeX,token,Bridge;DEX Aggregator;Derivatives;Dexs;Yield;Perpetuals,,,,,,,,,False,0,False,False
2057,EDO,Eidoo,token,,,,,,,,,,False,0,False,False
30494,EIGEN,EigenCloud,token,Restaking,,eigencloud,Restaking,0xec53bf9167f50cdeb3ae105f56099aaab9061f83,Ethereum,Ethereum,,eigenlayer,True,1,True,False
9436,ELON,Dogelon Mars,token,Canonical Bridge;Lending;Meme;Payments,,,,,,,,,False,0,False,False
30171,ENA,Ethena,token,Basis Trading;RWA,,,,,,,,,False,0,False,False
13855,ENS,Ethereum Name Service,token,Domains,,ens,Domains,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,,,ens.eth,ethereum-name-service,True,1,True,True
8615,EPIC,Epic Chain,token,NFT;Gaming;Layer-2;Metaverse;RWA,,ethernity-chain,Yield,0xbbc2ae13b23d715c30720f079fcd9b4a74093505,Ethereum,Ethereum,,ethernity-chain,True,1,True,False
8938,EPS,Ellipsis,token,Dexs;DEX,,ellipsis-finance,Dexs,bsc:0xA7f552078dcC247C2684336020c03648500C6d9F,Binance,Binance,,ellipsis,True,1,True,False
2165,ERC20,ERC20,token,NFT;Payments;Meme;Yield,,,,,,,,,False,0,False,False
7033,ESD,Empty Set Dollar,token,,,,,,,,,,False,0,False,False
11156,ETHDYDX,dYdX (ethDYDX),token,Derivatives;Privacy;Zero Knowledge,,,,,,,,,False,0,False,False
14280,EUL,Euler,token,Dexs;Lending;Risk Curators,,,,,,,,,False,0,False,False
33342,EVA,EverValue Coin,token,,,,,,,,,,False,0,False,False
2778,EXC,Eximchain,token,Dexs,,,,,,,,,False,0,False,False
4360,FAB,FABRK,token,Yield;AI/Big Data,,,,,,,,,False,0,False,False
6859,FARM,Harvest Finance,token,Yield Aggregator;Yield,,harvest-finance,Yield Aggregator,0xa0246c9032bC3A600820415aE600c6388619A14D,Multi-Chain,Base;Ethereum;Arbitrum;Polygon;zkSync Era,harvestfi.eth,harvest-finance,True,1,True,True
32306,FBTC,Function,token,Interoperability,,,,,,,,,False,0,False,False
7978,FIDA,Bonfida,token,,,,,,,,,,False,0,False,False
5190,FLEX,FLEX,token,CDP;Yield,,coinflex,Yield,smartbch:0x98Dd7eC28FB43b3C4c770AE532417015fa939Dd3,smartBCH,smartBCH,,flex-coin,True,1,True,False
7150,FLM,Flamingo,token,Dexs;Lending;Yield,,,,,,,,,False,0,False,False
10804,FLOKI,FLOKI,token,Token Locker;Gaming;Meme;Metaverse,,flokifi-locker,Token Locker,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,Multi-Chain,Binance;Ethereum;Base;Cronos;Arbitrum;Optimism;Dogechain;Avalanche;Fantom;Polygon;Kucoin;Op_Bnb;Evmos;Blast;OKExChain,,floki,True,1,True,False
10508,FLUID,Fluid,token,Dexs;Yield Aggregator,,,,,,,,,False,0,False,False
1062,FLY,Flycoin,token,CDP;Cross Chain Bridge,,,,,,,,,False,0,False,False
9421,FORTH,Ampleforth Governance Token,token,Services,,forth-dao,Services,0x77fba179c79de5b7653f68b5039af940ada60ce0,,,,vampleforth-governance-token,True,1,True,False
6953,FRAX,Frax (prev. FXS),token,Algo-Stables;Dexs;Lending;Liquid Staking;RWA;Services,,,,,,,,,False,0,False,False
2530,FSN,Fusion,token,Payments,,,,,,,,,False,0,False,False
3840,FST,1irstcoin,token,Derivatives,,,,,,,,,False,0,False,False
4195,FTT,FTX Token,token,Exchange Token;Derivatives,,,,,,,,,False,0,False,False
2120,FUEL,Etherparty,token,Bridge;Chain;Yield;Payments,,,,,,,,,False,0,False,False
1757,FUN,FUNToken,token,Dexs;Gaming;Payments,,,,,,,,,False,0,False,False
671,GAIA,GAIA,token,Reserve Currency,,,,,,,,,False,0,False,False
1785,GAS,Gas,token,Dexs;Payments;Smart Contract Platform,,,,,,,,,False,0,False,False
2726,GEN,DAOstack,token,Farm,,,,,,,,,False,0,False,False
39841,GENIUS,Genius Terminal,token,Derivatives;Perpetuals,,,,,,,,,False,0,False,False
11857,GMX,GMX,token,Derivatives;Dexs;DEX;Perpetuals,,,,,,,,,False,0,False,False
13663,GNS,Gains Network,token,Derivatives,,gains-network,Derivatives,polygon:0xe5417af564e4bfda1c483642db72007871397896,Multi-Chain,Arbitrum;Base;Polygon;MegaETH;ApeChain,gains-network.eth,gains-network,True,1,True,True
785,GP,GoldPieces,token,Launchpad,,,,,,,,,False,0,False,False
6719,GRT,The Graph,token,Developer Tools;AI/Big Data,,the-graph,Developer Tools,0xc944e90c64b2c07662a292be6244bdf05cda44a7,Multi-Chain,Ethereum;Arbitrum,,the-graph,True,1,True,False
10052,GTC,Gitcoin,token,Charity Fundraising,,gitcoin,Charity Fundraising,0xde30da39c46104798bb5aa3fe8b9e0e1f348163f,,,gitcoindao.eth,gitcoin,True,1,True,True
39379,GWEI,ETHGas,token,,,,,,,,,,False,0,False,False
1750,GXC,GXChain,token,DEX,,,,,,,,,False,0,False,False
6622,HAKKA,Hakka.Finance,token,Derivatives,,hakka-finance,Derivatives,0x0E29e5AbbB5FD88e28b2d355774e73BD47dE3bcd,Multi-Chain,Ethereum;Binance,hakka.eth,hakka-finance,True,1,True,True
6941,HBTC,Huobi BTC,token,,,,,,,,,,False,0,False,False
5299,HDAO,HyperDAO,token,,,,,,,,,,False,0,False,False
6929,HEGIC,Hegic,token,Options;DEX;Derivatives,,hegic,Options,0x584bC13c7D411c00c01A62e8019472dE68768430,Multi-Chain,Arbitrum;Ethereum,,hegic,True,1,True,False
5015,HEX,HEX,token,Yield,,hex,Yield,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,Ethereum,Ethereum,,hex,True,1,True,False
22461,HFT,Hashflow,token,DEX Aggregator;NFT;DEX;Gaming;Interoperability,,hashflow,DEX Aggregator,0xb3999f658c0391d94a37f7ff328f3fec942bcadc,Multi-Chain,Ethereum;Arbitrum;Polygon;Binance;Avalanche;Optimism,hashflowdao.eth,hashflow,True,1,True,True
11232,HIGH,Highstreet,token,Gaming;Metaverse,,,,,,,,,False,0,False,False
22850,HONEY,Hivemapper,token,DePIN;Dexs;Liquid Staking;NFT Marketplace;IoT,,,,,,,,,False,0,False,False
2430,HOT,Hydro Protocol,token,DEX,,,,,,,,,False,0,False,False
2176,HST,Decision Token,token,Launchpad;Prediction Market,,,,,,,,,False,0,False,False
3748,HXRO,Hxro,token,Derivatives,,hxro-network,Derivatives,solana:HxhWkVpk5NS4Ltg5nij2G671CKXFRKPK8vy271Ub4uEK,Solana,Solana,,hxro,True,1,True,False
7726,ICHI,ICHI,token,Liquidity Manager;Yield,,ichi,Liquidity Manager,0x111111517e4929D3dcbdfa7CCe55d30d4B6BC4d6,Multi-Chain,Hedera;Base;Celo;Binance;Ethereum;Sonic;Flare;Polygon;Linea;Nibiru;Arbitrum;Mantle;Scroll;Blast;Op_Bnb;zkSync Era;Fantom;Zircuit;Kava;Taiko;Polygon zkEVM;Mode;RSK;Hemi;Fuse;Horizen EON;Evmos,ichi.eth,ichi,True,1,True,True
2099,ICX,ICON,token,Interoperability;Smart Contract Platform,,,,,,,,,False,0,False,False
3928,IDEX,IDEX,token,Derivatives;Dexs;DEX,,,,,,,,,False,0,False,False
8719,ILV,Illuvium,token,Gaming;NFT;Metaverse,,illuvium,Gaming,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,Ethereum,Ethereum,ilvgov.eth,illuvium,True,1,True,True
12760,INF,Sanctum Infinity,token,,,,,,,,,,False,0,False,False
5103,IPX,Tachyon Protocol,token,Dexs,,,,,,,,,False,0,False,False
2930,IQ,IQ,token,Services;AI Agents;AI/Big Data;Yield,,iq,Services,0x579cea1889991f68acc35ff5c3dd0621ff29b0c9,Ethereum,Ethereum,,everipedia,True,1,True,False
3874,IRIS,IRISnet,token,Yield,,,,,,,,,False,0,False,False
1237,JACK,BlackJack,token,Yield,,,,,,,,,False,0,False,False
888,JAY,Jay,token,Yield,,,,,,,,,False,0,False,False
28853,JLP,Jupiter Perps LP,token,DEX,,,,,,,,,False,0,False,False
5488,JST,JUST,token,Bridge;Lending,,,,,,,,,False,0,False,False
1503,JUP,Jupiter,token,Basis Trading;DCA Tools;DEX Aggregator;Derivatives;Interface;Launchpad;Lending;Liquid Staking,,,,,,,,,False,0,False,False
29210,JUP,Jupiter,token,Basis Trading;DCA Tools;DEX Aggregator;Derivatives;Interface;Launchpad;Lending;Liquid Staking;Perpetuals,,jupiter-aggregator,DEX Aggregator,solana:JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,,,,jupiter-exchange-solana,True,1,True,False
35763,KAITO,KAITO,token,Services;AI/Big Data,,kaito,Services,base:0x98d0baa52b2d063e780de12f615f963fe8537553,Base,Base,,kaito,True,1,True,False
5566,KEEP,Keep Network,token,Cross Chain Bridge;Privacy,,keep-network,Cross Chain Bridge,0x85eee30c52b0b379b046fb0f85f4f3dc3009afec,Ethereum,Ethereum,,keep-network,True,1,True,False
30986,KMNO,Kamino,token,Lending;Liquidity Manager,,,,,,,,,False,0,False,False
9444,KNC,Kyber Network Crystal v2,token,DEX Aggregator;Dexs;Yield Aggregator;DEX,,,,,,,,,False,0,False,False
1982,KNCL,Kyber Network Crystal Legacy,token,DEX,,,,,,,,,False,0,False,False
7535,KP3R,Keep3rV1,token,Derivatives,,keep3r-network,Derivatives,0x1ceb5cb57c4d4e2b2433641b95dd330a33185a44,Ethereum,Ethereum,vkp3r.eth,keep3rv1,True,1,True,True
8296,KSP,KLAYswap Protocol,token,Dexs,,,,,,,,,False,0,False,False
2663,KST,StarCoin,token,Dexs,,,,,,,,,False,0,False,False
33223,LAB,LAB,token,Lending;Trading App;DEX,,lab-terminal,Trading App,bsc:0x7ec43cf65f1663f820427c62a5780b8f2e25593a,,,,lab,True,1,True,False
35429,LAYER,Solayer,token,Crypto Card Issuer;RWA;Restaking,,,,,,,,,False,0,False,False
33652,LBTC,Lombard Staked BTC,token,Restaking,,,,,,,,,False,0,False,False
8000,LDO,Lido DAO,token,Liquid Staking,,lido,Liquid Staking,0x5a98fcbea516cf06857215779fd812ca3bef1b32,Multi-Chain,Ethereum;Solana;Moonbeam;Moonriver;Terra,lido-snapshot.eth,lido-dao,True,1,True,True
2239,LEND,Aave,token,Lending;Onchain Capital Allocator;Yield,,,,,,,,,False,0,False,False
2377,LEV,Leverj,token,Derivatives,,,,,,,,,False,0,False,False
24257,LGCT,Legacy Token,token,Farm,,legacy-network,Farm,bsc:0xD38B305CaC06990c0887032A02C03D6839f770A8,,,,legacy-token,True,1,True,False
37986,LIGHT,Light,token,Dexs;Meme,,heaven,Dexs,solana:LiGHtkg3uTa9836RaNkKLLriqTNRcMdRAhqjGWNv777,,,,heaven,True,1,True,False
3083,LINA,LINA,token,Derivatives,,,,,,,,,False,0,False,False
7102,LINA,Linear Finance,token,Derivatives;DEX;Yield,,linear-finance,Derivatives,bsc:0x762539b45A1dCcE3D36d080F74d1AED37844b878,Binance,Binance,lineardao.eth,linear,True,1,True,True
35954,LION,Loaded Lions,token,Algo-Stables;Basis Trading;Derivatives;Services;Yield;NFT;Gaming;Meme,,,,,,,,,False,0,False,False
6833,LIT,Litentry,token,Algo-Stables;Bridge;Derivatives;Dexs;Yield,,,,,,,,,False,0,False,False
39125,LIT,Lighter,token,Algo-Stables;Bridge;Derivatives;Dexs;Yield;DEX;Perpetuals;Zero Knowledge,,,,,,,,,False,0,False,False
3855,LOCUS,Locus Chain,token,Yield;Payments,,,,,,,,,False,0,False,False
8083,LON,Tokenlon Network Token,token,DEX Aggregator;Dexs;DEX,,,,,,,,,False,0,False,False
810,LQD,LIQUID,token,Lending,,,,,,,,,False,0,False,False
7429,LQTY,Liquity,token,CDP,,,,,,,,,False,0,False,False
1934,LRC,Loopring,token,Dexs;DEX;Layer-2;Modular Blockchain;Privacy;Smart Contract Platform;Zero Knowledge,,loopring,Dexs,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,Multi-Chain,Ethereum;Taiko;Base,loopringdao.eth,loopring,True,1,True,True
2693,LRN,Loopring [NEO],token,DEX,,,,,,,,,False,0,False,False
28047,LSD,L7,token,Dexs;Farm;Indexes,,,,,,,,,False,0,False,False
20314,LUNA,Terra,token,Launchpad,,,,,,,,,False,0,False,False
4172,LUNC,Terra Classic,token,Payments,,,,,,,,,False,0,False,False
14783,MAGIC,Treasure,token,Gaming;Yield;AI/Big Data;NFT;Layer-2;Metaverse,,treasure,Gaming,arbitrum:0x539bdE0d7Dbd336b79148AA742883198BBF60342,Arbitrum,Arbitrum,,magic,True,1,True,False
18037,MAV,Maverick Protocol,token,Dexs;Privacy,,,,,,,,,False,0,False,False
9175,MBOX,MOBOX,token,Gaming;NFT;Metaverse;Yield,,mobox,Gaming,bsc:0x3203c9e46ca618c8c1ce5dc67e7e9d75f5da2377,Binance,Binance,,mobox,True,1,True,False
13523,MC,Merit Circle,token,Launchpad;Gaming,,merit-circle,Launchpad,0x949D48EcA67b17269629c7194F4b727d4Ef9E5d6,Ethereum,Ethereum,meritcircle.eth,merit-circle,True,1,True,True
8335,MDX,Mdex,token,Dexs;DEX;Yield,,mdex,Dexs,bsc:0x9c65ab58d8d978db963e63f2bfb7121627e3a739,Multi-Chain,Binance;Bittorrent;Heco,,mdex,True,1,True,False
38770,MEGA,MegaETH,token,Dexs;Layer-2,,,,,,,,,False,0,False,False
28301,MEME,Memecoin,token,Dexs;Farm;NFT;Meme,,memecoin,Farm,0xb131f4A55907B10d1F0A50d8ab8FA09EC342cd74,,,,memecoin-2,True,1,True,False
30712,MERL,Merlin Chain,token,Bridge;Yield;Layer-2,,merlins-seal,Bridge,merlin:0x5c46bff4b38dc1eae09c5bac65872a1d8bc87378,Multi-Chain,Bitcoin;Arbitrum;Ethereum;Zkfair,,merlin-chain,True,1,True,False
2873,MET,Metronome,token,Dexs;Launchpad;Synthetics;Yield;Yield Aggregator;Payments,,metronome-v1,Yield,0x2Ebd53d035150f328bd754D6DC66B99B0eDB89aa,Ethereum,Ethereum,,metronome,True,1,True,False
38353,MET,Meteora,token,Dexs;Launchpad;Synthetics;Yield;Yield Aggregator;DEX,,,,,,,,,False,0,False,False
3418,META,Metadium,token,Dexs;Reserve Currency;Yield;Identity,,,,,,,,,False,0,False,False
9640,METIS,Metis,token,Canonical Bridge;Layer-2;Modular Blockchain;Privacy;Zero Knowledge,,,,,,,,,False,0,False,False
30126,MEW,cat in a dogs world,token,Dexs;Meme,,,,,,,,,False,0,False,False
399,MIN,Mineralscoin,token,DEX Aggregator;Dexs,,,,,,,,,False,0,False,False
3296,MIN,MINDOL,token,DEX Aggregator;Dexs,,,,,,,,,False,0,False,False
7857,MIR,Mirror Protocol,token,Derivatives,,mirror,Derivatives,0x09a3ecafa817268f77be1283176b946c4ff2e608,Terra,Terra,,mirror-protocol,True,1,True,False
1518,MKR,Maker,token,RWA,,,,,,,,,False,0,False,False
5266,MLK,MiL.k,token,Farm,,,,,,,,,False,0,False,False
1552,MLN,Enzyme,token,Indexes,,enzyme-finance,Indexes,0xec67005c4e498ec7f55e092bd1d35cbc47c91892,Multi-Chain,Ethereum;Polygon;Arbitrum,enzymefinance.eth,melon,True,2,True,True
11171,MNGO,Mango,token,Derivatives;Dexs;DEX;Perpetuals,,,,,,,,,False,0,False,False
2429,MOBI,Mobius,token,Dexs;IoT;Payments,,,,,,,,,False,0,False,False
1722,MORE,More Coin,token,Lending,,,,,,,,,False,0,False,False
34104,MORPHO,Morpho,token,Lending,,,,,,,,,False,0,False,False
9417,MPL,Maple,token,RWA,,,,,,,,,False,0,False,False
21870,MPLX,Metaplex,token,Launchpad,,metaplex,Launchpad,solana:METAewgxyPbgwsseH8T16a39CQ5VyVxZi9zXiDPY18m,,,,metaplex,True,1,True,False
1847,MSP,Mothership,token,Dexs,,,,,,,,,False,0,False,False
2982,MVL,MVL,token,Yield;DePIN;IoT,,mvl-staking,Yield,0xa849eaae994fb86afa73382e9bd88c2b6b18dc71,Multi-Chain,Ethereum;Binance,,mass-vehicle-ledger,True,1,True,False
36410,MYX,MYX Finance,token,Derivatives;Perpetuals,,myx-finance,Derivatives,bsc:0xd82544bf0dfe8385ef8fa34d67e6e4940cc63e16,Multi-Chain,Binance;Linea;Arbitrum;Op_Bnb,,myx-finance,True,1,True,False
2538,NEC,Nectar,token,Payments;Smart Contract Platform,,,,,,,,,False,0,False,False
5841,NEST,NEST Protocol,token,Derivatives;Dexs;Oracle,,,,,,,,,False,0,False,False
1080,NEU,NeuCoin,token,Yield,,,,,,,,,False,0,False,False
2318,NEU,Neumark,token,Yield,,,,,,,,,False,0,False,False
8191,NFTX,NFTX,token,NFT Marketplace;NFT,,nftx,NFT Marketplace,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776,Multi-Chain,Ethereum;Arbitrum,nftx.eth,nftx,True,1,True,True
1732,NMR,Numeraire,token,Derivatives;AI/Big Data;Payments,,erasure,Derivatives,0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,Ethereum,Ethereum,,numeraire,True,1,True,False
26680,NTRN,Neutron,token,Smart Contract Platform,,,,,,,,,False,0,False,False
5906,NVT,NerveNetwork,token,Dexs;DEX,,nerve-staking,Dexs,bsc:0xf0e406c49c63abf358030a299c0e00118c4c6ba5,Nuls,Nuls,,nervenetwork,True,1,True,False
5830,NXM,NXM,token,Insurance,,,,,,,,,False,0,False,False
36044,NXPC,NEXPACE,token,Gaming,,,,,,,,,False,0,False,False
17591,NYM,NYM,token,DePIN;Interoperability;Layer-1;Privacy;Smart Contract Platform,,,,,,,,,False,0,False,False
314,OC,OrangeCoin,token,Yield Aggregator,,,,,,,,,False,0,False,False
3911,OCEAN,Ocean Protocol,token,AI/Big Data;DePIN;Storage,,,,,,,,,False,0,False,False
5117,OGN,Origin Protocol,token,NFT,,,,,,,,,False,0,False,False
9067,OHM,Olympus v2,token,Lending;Reserve Currency,,olympus-dao,Reserve Currency,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,Ethereum,Ethereum,,olympus,True,1,True,False
6536,OM,MANTRA,token,Lending;Layer-1;RWA,,mantra-dao,Lending,0x3593d125a4f7849a1b059e64f4517a86dd60c95d,Multi-Chain,Ethereum;Binance;Polygon,mantra-dao.eth,mantra-dao,True,1,True,True
1808,OMG,OMG Network,token,Payments,,,,,,,,,False,0,False,False
6432,OMI,ECOMI,token,NFT,,,,,,,,,False,0,False,False
21159,ONDO,Ondo,token,Derivatives;RWA,,,,,,,,,False,0,False,False
2324,ONE,BigONE Token,token,Dexs;Exchange Token,,,,,,,,,False,0,False,False
7230,OPIUM,Opium,token,Options;Derivatives,,opium,Options,0x888888888889c00c67689029d7856aac1065ec11,Multi-Chain,Ethereum;Polygon;Arbitrum;Binance,opiumprotocol.eth,opium,True,1,True,True
3835,ORBS,Orbs,token,Farm,,orbs,Farm,0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa,Ethereum,Ethereum,,orbs,True,1,True,False
11165,ORCA,Orca,token,Dexs;Launchpad;Lending;DEX,,,,,,,,,False,0,False,False
5631,ORN,Orion,token,DEX Aggregator;Dexs;DEX,,dedust,Dexs,ton:EQBlqsm144Dq6SjbPI4jjZvA1hqTIP3CvHovbIfW_t-SCALE,TON,TON,,scaleton,True,1,True,False
12220,OSMO,Osmosis,token,Dexs;Modular Blockchain,,osmosis-dex,Dexs,osmosis:uosmo,Osmosis,Osmosis,,osmosis,True,1,True,False
2296,OST,OST,token,Dexs,,,,,,,,,False,0,False,False
1758,PAY,TenX,token,Yield;Payments,,,,,,,,,False,0,False,False
5354,PEAK,PEAKDEFI,token,Algo-Stables;Yield,,peakdefi,Yield,0x630d98424efe0ea27fb1b3ab7741907dffeaad78,Multi-Chain,Binance;Ethereum,,marketpeak,True,1,True,False
9481,PENDLE,Pendle,token,Yield;RWA;Restaking,,pendle,Yield,0x808507121b80c02388fad14726482e061b8da827,Multi-Chain,Ethereum;Arbitrum;Plasma;Monad;Hyperliquid L1;Binance;Base;Sonic;Mantle;Avalanche;Optimism;Berachain,,pendle,True,1,True,False
14806,PEOPLE,ConstitutionDAO,token,Meme,,,,,,,,,False,0,False,False
6950,PERP,Perpetual Protocol,token,Derivatives;DEX,,,,,,,,,False,0,False,False
2112,PHB,Phoenix Global,token,,,,,,,,,,False,0,False,False
29335,PIXEL,Pixels,token,Dexs;NFT;Gaming,,,,,,,,,False,0,False,False
1834,PLR,Pillar,token,DePIN;Identity,,,,,,,,,False,0,False,False
1091,PLS,PLAY,token,Chain;Yield,,,,,,,,,False,0,False,False
5794,PNT,pNetwork,token,Bridge;NFT,,pnetwork,Bridge,0x89ab32156e46f46d02ade3fecbe5fc4243b9aaed,Multi-Chain,Binance;Ethereum;Ultra;Algorand;Arbitrum;Polygon;EOS;Telos;xDai,pnetwork-dao.eth,pnetwork,True,1,True,True
7208,POLS,Polkastarter,token,Launchpad,,,,,,,,,False,0,False,False
2496,POLY,Polymath,token,RWA,,,,,,,,,False,0,False,False
29150,PONKE,Ponke,token,Meme,,,,,,,,,False,0,False,False
29555,PORTAL,Portal,token,Gaming,,,,,,,,,False,0,False,False
39042,POWER,Power Protocol,token,Dexs;Reserve Currency;Stablecoin Issuer;Yield;Gaming,,,,,,,,,False,0,False,False
23711,PRIME,Echelon Prime,token,Gaming;Leveraged Farming;AI/Big Data;NFT,,echelon-prime,Gaming,0xb23d80f5FefcDDaa212212F028021B41DEd428CF,,,,echelon-prime,True,1,True,False
2202,PRL,Oyster,token,CDP;Gaming;Yield Aggregator,,,,,,,,,False,0,False,False
5410,PRQ,PARSIQ,token,AI/Big Data;Smart Contract Platform,,,,,,,,,False,0,False,False
36507,PUMP,Pump.fun,token,Dexs;Launchpad;Reserve Currency;Telegram Bot,,,,,,,,,False,0,False,False
32272,PUMPBTC,pumpBTC (Rehypothecated BTC),token,Restaking,,,,,,,,,False,0,False,False
9308,PYR,Vulcan Forged (PYR),token,Dexs;NFT;Gaming;Metaverse,,,,,,,,,False,0,False,False
28177,PYTH,Pyth Network,token,MEV;Oracle,,,,,,,,,False,0,False,False
2242,QBT,Qbao,token,Lending,,,,,,,,,False,0,False,False
3155,QNT,Quant,token,Interoperability;RWA,,,,,,,,,False,0,False,False
